case,curve,time_h_from_rainfall_onset,value,unit,y_axis,absolute_time,relative_displacement_mm,main_damage_core_size_voxels
S1,blue_surface_displacement,1.316667,0,mm,left_mm,2025-7-7 15:19,0,
S1,blue_surface_displacement,1.317778,0,mm,left_mm,2025-7-7 15:19,0,
S1,blue_surface_displacement,1.318889,0,mm,left_mm,2025-7-7 15:19,0,
S1,blue_surface_displacement,1.32,0,mm,left_mm,2025-7-7 15:19,0,
S1,blue_surface_displacement,1.321111,0,mm,left_mm,2025-7-7 15:19,0,
S1,blue_surface_displacement,1.322222,0,mm,left_mm,2025-7-7 15:19,0,
S1,blue_surface_displacement,1.323333,0,mm,left_mm,2025-7-7 15:19,0,
S1,blue_surface_displacement,1.324444,0,mm,left_mm,2025-7-7 15:19,0,
S1,blue_surface_displacement,1.325556,0,mm,left_mm,2025-7-7 15:19,0,
S1,blue_surface_displacement,1.326667,0,mm,left_mm,2025-7-7 15:19,0,
S1,blue_surface_displacement,1.327778,0,mm,left_mm,2025-7-7 15:19,0,
S1,blue_surface_displacement,1.328889,0,mm,left_mm,2025-7-7 15:19,0,
S1,blue_surface_displacement,1.33,0,mm,left_mm,2025-7-7 15:19,0,
S1,blue_surface_displacement,1.331111,0,mm,left_mm,2025-7-7 15:19,0,
S1,blue_surface_displacement,1.332222,0,mm,left_mm,2025-7-7 15:19,0,
S1,blue_surface_displacement,1.333333,0,mm,left_mm,2025-7-7 15:20,0,
S1,blue_surface_displacement,1.334444,0,mm,left_mm,2025-7-7 15:20,0,
S1,blue_surface_displacement,1.335556,0,mm,left_mm,2025-7-7 15:20,0,
S1,blue_surface_displacement,1.336667,0,mm,left_mm,2025-7-7 15:20,0,
S1,blue_surface_displacement,1.337778,0,mm,left_mm,2025-7-7 15:20,0,
S1,blue_surface_displacement,1.338889,0,mm,left_mm,2025-7-7 15:20,0,
S1,blue_surface_displacement,1.34,0,mm,left_mm,2025-7-7 15:20,0,
S1,blue_surface_displacement,1.341111,0,mm,left_mm,2025-7-7 15:20,0,
S1,blue_surface_displacement,1.342222,0,mm,left_mm,2025-7-7 15:20,0,
S1,blue_surface_displacement,1.343333,0,mm,left_mm,2025-7-7 15:20,0,
S1,blue_surface_displacement,1.344444,0,mm,left_mm,2025-7-7 15:20,0,
S1,blue_surface_displacement,1.345556,0,mm,left_mm,2025-7-7 15:20,0,
S1,blue_surface_displacement,1.346667,0,mm,left_mm,2025-7-7 15:20,0,
S1,blue_surface_displacement,1.347778,0,mm,left_mm,2025-7-7 15:20,0,
S1,blue_surface_displacement,1.348889,0,mm,left_mm,2025-7-7 15:20,0,
S1,blue_surface_displacement,1.35,0,mm,left_mm,2025-7-7 15:21,0,
S1,blue_surface_displacement,1.351111,0,mm,left_mm,2025-7-7 15:21,0,
S1,blue_surface_displacement,1.352222,0,mm,left_mm,2025-7-7 15:21,0,
S1,blue_surface_displacement,1.353333,0,mm,left_mm,2025-7-7 15:21,0,
S1,blue_surface_displacement,1.354444,0,mm,left_mm,2025-7-7 15:21,0,
S1,blue_surface_displacement,1.355556,0,mm,left_mm,2025-7-7 15:21,0,
S1,blue_surface_displacement,1.356667,0,mm,left_mm,2025-7-7 15:21,0,
S1,blue_surface_displacement,1.357778,0,mm,left_mm,2025-7-7 15:21,0,
S1,blue_surface_displacement,1.358889,0,mm,left_mm,2025-7-7 15:21,0,
S1,blue_surface_displacement,1.36,0,mm,left_mm,2025-7-7 15:21,0,
S1,blue_surface_displacement,1.361111,0,mm,left_mm,2025-7-7 15:21,0,
S1,blue_surface_displacement,1.362222,0,mm,left_mm,2025-7-7 15:21,0,
S1,blue_surface_displacement,1.363333,0,mm,left_mm,2025-7-7 15:21,0,
S1,blue_surface_displacement,1.364444,0,mm,left_mm,2025-7-7 15:21,0,
S1,blue_surface_displacement,1.365556,0,mm,left_mm,2025-7-7 15:21,0,
S1,blue_surface_displacement,1.366667,0,mm,left_mm,2025-7-7 15:22,0,
S1,blue_surface_displacement,1.367778,0,mm,left_mm,2025-7-7 15:22,0,
S1,blue_surface_displacement,1.368889,0,mm,left_mm,2025-7-7 15:22,0,
S1,blue_surface_displacement,1.37,0,mm,left_mm,2025-7-7 15:22,0,
S1,blue_surface_displacement,1.371111,0,mm,left_mm,2025-7-7 15:22,0,
S1,blue_surface_displacement,1.372222,0,mm,left_mm,2025-7-7 15:22,0,
S1,blue_surface_displacement,1.373333,0,mm,left_mm,2025-7-7 15:22,0,
S1,blue_surface_displacement,1.374444,0,mm,left_mm,2025-7-7 15:22,0,
S1,blue_surface_displacement,1.375556,0,mm,left_mm,2025-7-7 15:22,0,
S1,blue_surface_displacement,1.376667,0,mm,left_mm,2025-7-7 15:22,0,
S1,blue_surface_displacement,1.377778,0,mm,left_mm,2025-7-7 15:22,0,
S1,blue_surface_displacement,1.378889,0,mm,left_mm,2025-7-7 15:22,0,
S1,blue_surface_displacement,1.38,0,mm,left_mm,2025-7-7 15:22,0,
S1,blue_surface_displacement,1.381111,0,mm,left_mm,2025-7-7 15:22,0,
S1,blue_surface_displacement,1.382222,0,mm,left_mm,2025-7-7 15:22,0,
S1,blue_surface_displacement,1.383333,0,mm,left_mm,2025-7-7 15:23,0,
S1,blue_surface_displacement,1.384444,0,mm,left_mm,2025-7-7 15:23,0,
S1,blue_surface_displacement,1.385556,0,mm,left_mm,2025-7-7 15:23,0,
S1,blue_surface_displacement,1.386667,0,mm,left_mm,2025-7-7 15:23,0,
S1,blue_surface_displacement,1.387778,0,mm,left_mm,2025-7-7 15:23,0,
S1,blue_surface_displacement,1.388889,0,mm,left_mm,2025-7-7 15:23,0,
S1,blue_surface_displacement,1.39,0,mm,left_mm,2025-7-7 15:23,0,
S1,blue_surface_displacement,1.391111,0,mm,left_mm,2025-7-7 15:23,0,
S1,blue_surface_displacement,1.392222,0,mm,left_mm,2025-7-7 15:23,0,
S1,blue_surface_displacement,1.393333,0,mm,left_mm,2025-7-7 15:23,0,
S1,blue_surface_displacement,1.394444,0,mm,left_mm,2025-7-7 15:23,0,
S1,blue_surface_displacement,1.395556,0,mm,left_mm,2025-7-7 15:23,0,
S1,blue_surface_displacement,1.396667,0,mm,left_mm,2025-7-7 15:23,0,
S1,blue_surface_displacement,1.397778,0,mm,left_mm,2025-7-7 15:23,0,
S1,blue_surface_displacement,1.398889,0,mm,left_mm,2025-7-7 15:23,0,
S1,blue_surface_displacement,1.4,0,mm,left_mm,2025-7-7 15:24,0,
S1,blue_surface_displacement,1.401111,0,mm,left_mm,2025-7-7 15:24,0,
S1,blue_surface_displacement,1.402222,0,mm,left_mm,2025-7-7 15:24,0,
S1,blue_surface_displacement,1.403333,0,mm,left_mm,2025-7-7 15:24,0,
S1,blue_surface_displacement,1.404444,0,mm,left_mm,2025-7-7 15:24,0,
S1,blue_surface_displacement,1.405556,0,mm,left_mm,2025-7-7 15:24,0,
S1,blue_surface_displacement,1.406667,0,mm,left_mm,2025-7-7 15:24,0,
S1,blue_surface_displacement,1.407778,0,mm,left_mm,2025-7-7 15:24,0,
S1,blue_surface_displacement,1.408889,0,mm,left_mm,2025-7-7 15:24,0,
S1,blue_surface_displacement,1.41,0,mm,left_mm,2025-7-7 15:24,0,
S1,blue_surface_displacement,1.411111,0,mm,left_mm,2025-7-7 15:24,0,
S1,blue_surface_displacement,1.412222,0,mm,left_mm,2025-7-7 15:24,0,
S1,blue_surface_displacement,1.413333,0,mm,left_mm,2025-7-7 15:24,0,
S1,blue_surface_displacement,1.414444,0,mm,left_mm,2025-7-7 15:24,0,
S1,blue_surface_displacement,1.415556,0,mm,left_mm,2025-7-7 15:24,0,
S1,blue_surface_displacement,1.416667,0,mm,left_mm,2025-7-7 15:25,0,
S1,blue_surface_displacement,1.417778,0,mm,left_mm,2025-7-7 15:25,0,
S1,blue_surface_displacement,1.418889,0,mm,left_mm,2025-7-7 15:25,0,
S1,blue_surface_displacement,1.42,0,mm,left_mm,2025-7-7 15:25,0,
S1,blue_surface_displacement,1.421111,0,mm,left_mm,2025-7-7 15:25,0,
S1,blue_surface_displacement,1.422222,0,mm,left_mm,2025-7-7 15:25,0,
S1,blue_surface_displacement,1.423333,0,mm,left_mm,2025-7-7 15:25,0,
S1,blue_surface_displacement,1.424444,0,mm,left_mm,2025-7-7 15:25,0,
S1,blue_surface_displacement,1.425556,0,mm,left_mm,2025-7-7 15:25,0,
S1,blue_surface_displacement,1.426667,0,mm,left_mm,2025-7-7 15:25,0,
S1,blue_surface_displacement,1.427778,0,mm,left_mm,2025-7-7 15:25,0,
S1,blue_surface_displacement,1.428889,0,mm,left_mm,2025-7-7 15:25,0,
S1,blue_surface_displacement,1.43,0,mm,left_mm,2025-7-7 15:25,0,
S1,blue_surface_displacement,1.431111,0,mm,left_mm,2025-7-7 15:25,0,
S1,blue_surface_displacement,1.432222,0,mm,left_mm,2025-7-7 15:25,0,
S1,blue_surface_displacement,1.433333,0,mm,left_mm,2025-7-7 15:26,0,
S1,blue_surface_displacement,1.434444,0,mm,left_mm,2025-7-7 15:26,0,
S1,blue_surface_displacement,1.435556,0,mm,left_mm,2025-7-7 15:26,0,
S1,blue_surface_displacement,1.436667,0,mm,left_mm,2025-7-7 15:26,0,
S1,blue_surface_displacement,1.437778,0,mm,left_mm,2025-7-7 15:26,0,
S1,blue_surface_displacement,1.438889,0,mm,left_mm,2025-7-7 15:26,0,
S1,blue_surface_displacement,1.44,0,mm,left_mm,2025-7-7 15:26,0,
S1,blue_surface_displacement,1.441111,0,mm,left_mm,2025-7-7 15:26,0,
S1,blue_surface_displacement,1.442222,0,mm,left_mm,2025-7-7 15:26,0,
S1,blue_surface_displacement,1.443333,0,mm,left_mm,2025-7-7 15:26,0,
S1,blue_surface_displacement,1.444444,0,mm,left_mm,2025-7-7 15:26,0,
S1,blue_surface_displacement,1.445556,0,mm,left_mm,2025-7-7 15:26,0,
S1,blue_surface_displacement,1.446667,0,mm,left_mm,2025-7-7 15:26,0,
S1,blue_surface_displacement,1.447778,0,mm,left_mm,2025-7-7 15:26,0,
S1,blue_surface_displacement,1.448889,0,mm,left_mm,2025-7-7 15:26,0,
S1,blue_surface_displacement,1.45,0,mm,left_mm,2025-7-7 15:27,0,
S1,blue_surface_displacement,1.451111,0,mm,left_mm,2025-7-7 15:27,0,
S1,blue_surface_displacement,1.452222,0,mm,left_mm,2025-7-7 15:27,0,
S1,blue_surface_displacement,1.453333,0,mm,left_mm,2025-7-7 15:27,0,
S1,blue_surface_displacement,1.454444,0,mm,left_mm,2025-7-7 15:27,0,
S1,blue_surface_displacement,1.455556,0,mm,left_mm,2025-7-7 15:27,0,
S1,blue_surface_displacement,1.456667,0,mm,left_mm,2025-7-7 15:27,0,
S1,blue_surface_displacement,1.457778,0,mm,left_mm,2025-7-7 15:27,0,
S1,blue_surface_displacement,1.458889,0,mm,left_mm,2025-7-7 15:27,0,
S1,blue_surface_displacement,1.46,0,mm,left_mm,2025-7-7 15:27,0,
S1,blue_surface_displacement,1.461111,0,mm,left_mm,2025-7-7 15:27,0,
S1,blue_surface_displacement,1.462222,0,mm,left_mm,2025-7-7 15:27,0,
S1,blue_surface_displacement,1.463333,0,mm,left_mm,2025-7-7 15:27,0,
S1,blue_surface_displacement,1.464444,0,mm,left_mm,2025-7-7 15:27,0,
S1,blue_surface_displacement,1.465556,0,mm,left_mm,2025-7-7 15:27,0,
S1,blue_surface_displacement,1.466667,0,mm,left_mm,2025-7-7 15:28,0,
S1,blue_surface_displacement,1.467778,0,mm,left_mm,2025-7-7 15:28,0,
S1,blue_surface_displacement,1.468889,0,mm,left_mm,2025-7-7 15:28,0,
S1,blue_surface_displacement,1.47,0,mm,left_mm,2025-7-7 15:28,0,
S1,blue_surface_displacement,1.471111,0,mm,left_mm,2025-7-7 15:28,0,
S1,blue_surface_displacement,1.472222,0,mm,left_mm,2025-7-7 15:28,0,
S1,blue_surface_displacement,1.473333,0,mm,left_mm,2025-7-7 15:28,0,
S1,blue_surface_displacement,1.474444,-0.1,mm,left_mm,2025-7-7 15:28,-0.1,
S1,blue_surface_displacement,1.475556,0,mm,left_mm,2025-7-7 15:28,0,
S1,blue_surface_displacement,1.476667,0,mm,left_mm,2025-7-7 15:28,0,
S1,blue_surface_displacement,1.477778,0,mm,left_mm,2025-7-7 15:28,0,
S1,blue_surface_displacement,1.478889,0,mm,left_mm,2025-7-7 15:28,0,
S1,blue_surface_displacement,1.48,0,mm,left_mm,2025-7-7 15:28,0,
S1,blue_surface_displacement,1.481111,0,mm,left_mm,2025-7-7 15:28,0,
S1,blue_surface_displacement,1.482222,0,mm,left_mm,2025-7-7 15:28,0,
S1,blue_surface_displacement,1.483333,0,mm,left_mm,2025-7-7 15:29,0,
S1,blue_surface_displacement,1.484444,0,mm,left_mm,2025-7-7 15:29,0,
S1,blue_surface_displacement,1.485556,0,mm,left_mm,2025-7-7 15:29,0,
S1,blue_surface_displacement,1.486667,0,mm,left_mm,2025-7-7 15:29,0,
S1,blue_surface_displacement,1.487778,0,mm,left_mm,2025-7-7 15:29,0,
S1,blue_surface_displacement,1.488889,0,mm,left_mm,2025-7-7 15:29,0,
S1,blue_surface_displacement,1.49,0,mm,left_mm,2025-7-7 15:29,0,
S1,blue_surface_displacement,1.491111,0,mm,left_mm,2025-7-7 15:29,0,
S1,blue_surface_displacement,1.492222,0,mm,left_mm,2025-7-7 15:29,0,
S1,blue_surface_displacement,1.493333,0,mm,left_mm,2025-7-7 15:29,0,
S1,blue_surface_displacement,1.494444,0,mm,left_mm,2025-7-7 15:29,0,
S1,blue_surface_displacement,1.495556,0,mm,left_mm,2025-7-7 15:29,0,
S1,blue_surface_displacement,1.496667,0,mm,left_mm,2025-7-7 15:29,0,
S1,blue_surface_displacement,1.497778,0,mm,left_mm,2025-7-7 15:29,0,
S1,blue_surface_displacement,1.498889,0,mm,left_mm,2025-7-7 15:29,0,
S1,blue_surface_displacement,1.5,0,mm,left_mm,2025-7-7 15:30,0,
S1,blue_surface_displacement,1.501111,0,mm,left_mm,2025-7-7 15:30,0,
S1,blue_surface_displacement,1.502222,0,mm,left_mm,2025-7-7 15:30,0,
S1,blue_surface_displacement,1.503333,0,mm,left_mm,2025-7-7 15:30,0,
S1,blue_surface_displacement,1.504444,0,mm,left_mm,2025-7-7 15:30,0,
S1,blue_surface_displacement,1.505556,0,mm,left_mm,2025-7-7 15:30,0,
S1,blue_surface_displacement,1.506667,0,mm,left_mm,2025-7-7 15:30,0,
S1,blue_surface_displacement,1.507778,0,mm,left_mm,2025-7-7 15:30,0,
S1,blue_surface_displacement,1.508889,0,mm,left_mm,2025-7-7 15:30,0,
S1,blue_surface_displacement,1.51,0,mm,left_mm,2025-7-7 15:30,0,
S1,blue_surface_displacement,1.511111,0,mm,left_mm,2025-7-7 15:30,0,
S1,blue_surface_displacement,1.512222,0,mm,left_mm,2025-7-7 15:30,0,
S1,blue_surface_displacement,1.513333,0,mm,left_mm,2025-7-7 15:30,0,
S1,blue_surface_displacement,1.514444,0,mm,left_mm,2025-7-7 15:30,0,
S1,blue_surface_displacement,1.515556,0,mm,left_mm,2025-7-7 15:30,0,
S1,blue_surface_displacement,1.516667,0,mm,left_mm,2025-7-7 15:31,0,
S1,blue_surface_displacement,1.517778,0,mm,left_mm,2025-7-7 15:31,0,
S1,blue_surface_displacement,1.518889,0,mm,left_mm,2025-7-7 15:31,0,
S1,blue_surface_displacement,1.52,0,mm,left_mm,2025-7-7 15:31,0,
S1,blue_surface_displacement,1.521111,0,mm,left_mm,2025-7-7 15:31,0,
S1,blue_surface_displacement,1.522222,0,mm,left_mm,2025-7-7 15:31,0,
S1,blue_surface_displacement,1.523333,0,mm,left_mm,2025-7-7 15:31,0,
S1,blue_surface_displacement,1.524444,0,mm,left_mm,2025-7-7 15:31,0,
S1,blue_surface_displacement,1.525556,0,mm,left_mm,2025-7-7 15:31,0,
S1,blue_surface_displacement,1.526667,0,mm,left_mm,2025-7-7 15:31,0,
S1,blue_surface_displacement,1.527778,0,mm,left_mm,2025-7-7 15:31,0,
S1,blue_surface_displacement,1.528889,0,mm,left_mm,2025-7-7 15:31,0,
S1,blue_surface_displacement,1.53,0,mm,left_mm,2025-7-7 15:31,0,
S1,blue_surface_displacement,1.531111,0,mm,left_mm,2025-7-7 15:31,0,
S1,blue_surface_displacement,1.532222,0,mm,left_mm,2025-7-7 15:31,0,
S1,blue_surface_displacement,1.533333,0,mm,left_mm,2025-7-7 15:32,0,
S1,blue_surface_displacement,1.534444,0,mm,left_mm,2025-7-7 15:32,0,
S1,blue_surface_displacement,1.535556,0,mm,left_mm,2025-7-7 15:32,0,
S1,blue_surface_displacement,1.536667,0,mm,left_mm,2025-7-7 15:32,0,
S1,blue_surface_displacement,1.537778,0,mm,left_mm,2025-7-7 15:32,0,
S1,blue_surface_displacement,1.538889,0,mm,left_mm,2025-7-7 15:32,0,
S1,blue_surface_displacement,1.54,0,mm,left_mm,2025-7-7 15:32,0,
S1,blue_surface_displacement,1.541111,0,mm,left_mm,2025-7-7 15:32,0,
S1,blue_surface_displacement,1.542222,0,mm,left_mm,2025-7-7 15:32,0,
S1,blue_surface_displacement,1.543333,0,mm,left_mm,2025-7-7 15:32,0,
S1,blue_surface_displacement,1.544444,0,mm,left_mm,2025-7-7 15:32,0,
S1,blue_surface_displacement,1.545556,0,mm,left_mm,2025-7-7 15:32,0,
S1,blue_surface_displacement,1.546667,0,mm,left_mm,2025-7-7 15:32,0,
S1,blue_surface_displacement,1.547778,0,mm,left_mm,2025-7-7 15:32,0,
S1,blue_surface_displacement,1.548889,0,mm,left_mm,2025-7-7 15:32,0,
S1,blue_surface_displacement,1.55,0,mm,left_mm,2025-7-7 15:33,0,
S1,blue_surface_displacement,1.551111,0,mm,left_mm,2025-7-7 15:33,0,
S1,blue_surface_displacement,1.552222,0,mm,left_mm,2025-7-7 15:33,0,
S1,blue_surface_displacement,1.553333,0,mm,left_mm,2025-7-7 15:33,0,
S1,blue_surface_displacement,1.554444,0,mm,left_mm,2025-7-7 15:33,0,
S1,blue_surface_displacement,1.555556,0,mm,left_mm,2025-7-7 15:33,0,
S1,blue_surface_displacement,1.556667,0,mm,left_mm,2025-7-7 15:33,0,
S1,blue_surface_displacement,1.557778,0,mm,left_mm,2025-7-7 15:33,0,
S1,blue_surface_displacement,1.558889,0,mm,left_mm,2025-7-7 15:33,0,
S1,blue_surface_displacement,1.56,0,mm,left_mm,2025-7-7 15:33,0,
S1,blue_surface_displacement,1.561111,0,mm,left_mm,2025-7-7 15:33,0,
S1,blue_surface_displacement,1.562222,0,mm,left_mm,2025-7-7 15:33,0,
S1,blue_surface_displacement,1.563333,0,mm,left_mm,2025-7-7 15:33,0,
S1,blue_surface_displacement,1.564444,0,mm,left_mm,2025-7-7 15:33,0,
S1,blue_surface_displacement,1.565556,0,mm,left_mm,2025-7-7 15:33,0,
S1,blue_surface_displacement,1.566667,0,mm,left_mm,2025-7-7 15:34,0,
S1,blue_surface_displacement,1.567778,0,mm,left_mm,2025-7-7 15:34,0,
S1,blue_surface_displacement,1.568889,0,mm,left_mm,2025-7-7 15:34,0,
S1,blue_surface_displacement,1.57,0,mm,left_mm,2025-7-7 15:34,0,
S1,blue_surface_displacement,1.571111,0,mm,left_mm,2025-7-7 15:34,0,
S1,blue_surface_displacement,1.572222,0,mm,left_mm,2025-7-7 15:34,0,
S1,blue_surface_displacement,1.573333,0,mm,left_mm,2025-7-7 15:34,0,
S1,blue_surface_displacement,1.574444,0,mm,left_mm,2025-7-7 15:34,0,
S1,blue_surface_displacement,1.575556,0,mm,left_mm,2025-7-7 15:34,0,
S1,blue_surface_displacement,1.576667,0,mm,left_mm,2025-7-7 15:34,0,
S1,blue_surface_displacement,1.577778,0,mm,left_mm,2025-7-7 15:34,0,
S1,blue_surface_displacement,1.578889,0,mm,left_mm,2025-7-7 15:34,0,
S1,blue_surface_displacement,1.58,0,mm,left_mm,2025-7-7 15:34,0,
S1,blue_surface_displacement,1.581111,0,mm,left_mm,2025-7-7 15:34,0,
S1,blue_surface_displacement,1.582222,0,mm,left_mm,2025-7-7 15:34,0,
S1,blue_surface_displacement,1.583333,0,mm,left_mm,2025-7-7 15:35,0,
S1,blue_surface_displacement,1.584444,0,mm,left_mm,2025-7-7 15:35,0,
S1,blue_surface_displacement,1.585556,0,mm,left_mm,2025-7-7 15:35,0,
S1,blue_surface_displacement,1.586667,0,mm,left_mm,2025-7-7 15:35,0,
S1,blue_surface_displacement,1.587778,0,mm,left_mm,2025-7-7 15:35,0,
S1,blue_surface_displacement,1.588889,0,mm,left_mm,2025-7-7 15:35,0,
S1,blue_surface_displacement,1.59,0,mm,left_mm,2025-7-7 15:35,0,
S1,blue_surface_displacement,1.591111,0,mm,left_mm,2025-7-7 15:35,0,
S1,blue_surface_displacement,1.592222,0,mm,left_mm,2025-7-7 15:35,0,
S1,blue_surface_displacement,1.593333,0,mm,left_mm,2025-7-7 15:35,0,
S1,blue_surface_displacement,1.594444,0,mm,left_mm,2025-7-7 15:35,0,
S1,blue_surface_displacement,1.595556,0,mm,left_mm,2025-7-7 15:35,0,
S1,blue_surface_displacement,1.596667,0,mm,left_mm,2025-7-7 15:35,0,
S1,blue_surface_displacement,1.597778,0,mm,left_mm,2025-7-7 15:35,0,
S1,blue_surface_displacement,1.598889,0,mm,left_mm,2025-7-7 15:35,0,
S1,blue_surface_displacement,1.6,0,mm,left_mm,2025-7-7 15:36,0,
S1,blue_surface_displacement,1.601111,0,mm,left_mm,2025-7-7 15:36,0,
S1,blue_surface_displacement,1.602222,0,mm,left_mm,2025-7-7 15:36,0,
S1,blue_surface_displacement,1.603333,0,mm,left_mm,2025-7-7 15:36,0,
S1,blue_surface_displacement,1.604444,0,mm,left_mm,2025-7-7 15:36,0,
S1,blue_surface_displacement,1.605556,0,mm,left_mm,2025-7-7 15:36,0,
S1,blue_surface_displacement,1.606667,0,mm,left_mm,2025-7-7 15:36,0,
S1,blue_surface_displacement,1.607778,0,mm,left_mm,2025-7-7 15:36,0,
S1,blue_surface_displacement,1.608889,0,mm,left_mm,2025-7-7 15:36,0,
S1,blue_surface_displacement,1.61,0,mm,left_mm,2025-7-7 15:36,0,
S1,blue_surface_displacement,1.611111,0,mm,left_mm,2025-7-7 15:36,0,
S1,blue_surface_displacement,1.612222,0,mm,left_mm,2025-7-7 15:36,0,
S1,blue_surface_displacement,1.613333,0,mm,left_mm,2025-7-7 15:36,0,
S1,blue_surface_displacement,1.614444,0,mm,left_mm,2025-7-7 15:36,0,
S1,blue_surface_displacement,1.615556,0,mm,left_mm,2025-7-7 15:36,0,
S1,blue_surface_displacement,1.616667,0,mm,left_mm,2025-7-7 15:37,0,
S1,blue_surface_displacement,1.617778,0,mm,left_mm,2025-7-7 15:37,0,
S1,blue_surface_displacement,1.618889,0,mm,left_mm,2025-7-7 15:37,0,
S1,blue_surface_displacement,1.62,0,mm,left_mm,2025-7-7 15:37,0,
S1,blue_surface_displacement,1.621111,0,mm,left_mm,2025-7-7 15:37,0,
S1,blue_surface_displacement,1.622222,0,mm,left_mm,2025-7-7 15:37,0,
S1,blue_surface_displacement,1.623333,0,mm,left_mm,2025-7-7 15:37,0,
S1,blue_surface_displacement,1.624444,0,mm,left_mm,2025-7-7 15:37,0,
S1,blue_surface_displacement,1.625556,0,mm,left_mm,2025-7-7 15:37,0,
S1,blue_surface_displacement,1.626667,0,mm,left_mm,2025-7-7 15:37,0,
S1,blue_surface_displacement,1.627778,0,mm,left_mm,2025-7-7 15:37,0,
S1,blue_surface_displacement,1.628889,0,mm,left_mm,2025-7-7 15:37,0,
S1,blue_surface_displacement,1.63,0,mm,left_mm,2025-7-7 15:37,0,
S1,blue_surface_displacement,1.631111,0,mm,left_mm,2025-7-7 15:37,0,
S1,blue_surface_displacement,1.632222,0,mm,left_mm,2025-7-7 15:37,0,
S1,blue_surface_displacement,1.633333,0,mm,left_mm,2025-7-7 15:38,0,
S1,blue_surface_displacement,1.634444,0,mm,left_mm,2025-7-7 15:38,0,
S1,blue_surface_displacement,1.635556,0,mm,left_mm,2025-7-7 15:38,0,
S1,blue_surface_displacement,1.636667,0,mm,left_mm,2025-7-7 15:38,0,
S1,blue_surface_displacement,1.637778,0,mm,left_mm,2025-7-7 15:38,0,
S1,blue_surface_displacement,1.638889,0,mm,left_mm,2025-7-7 15:38,0,
S1,blue_surface_displacement,1.64,0,mm,left_mm,2025-7-7 15:38,0,
S1,blue_surface_displacement,1.641111,0,mm,left_mm,2025-7-7 15:38,0,
S1,blue_surface_displacement,1.642222,0,mm,left_mm,2025-7-7 15:38,0,
S1,blue_surface_displacement,1.643333,0,mm,left_mm,2025-7-7 15:38,0,
S1,blue_surface_displacement,1.644444,0,mm,left_mm,2025-7-7 15:38,0,
S1,blue_surface_displacement,1.645556,0,mm,left_mm,2025-7-7 15:38,0,
S1,blue_surface_displacement,1.646667,0,mm,left_mm,2025-7-7 15:38,0,
S1,blue_surface_displacement,1.647778,0,mm,left_mm,2025-7-7 15:38,0,
S1,blue_surface_displacement,1.648889,0,mm,left_mm,2025-7-7 15:38,0,
S1,blue_surface_displacement,1.65,0,mm,left_mm,2025-7-7 15:39,0,
S1,blue_surface_displacement,1.651111,0,mm,left_mm,2025-7-7 15:39,0,
S1,blue_surface_displacement,1.652222,0,mm,left_mm,2025-7-7 15:39,0,
S1,blue_surface_displacement,1.653333,0,mm,left_mm,2025-7-7 15:39,0,
S1,blue_surface_displacement,1.654444,0,mm,left_mm,2025-7-7 15:39,0,
S1,blue_surface_displacement,1.655556,0,mm,left_mm,2025-7-7 15:39,0,
S1,blue_surface_displacement,1.656667,0,mm,left_mm,2025-7-7 15:39,0,
S1,blue_surface_displacement,1.657778,0,mm,left_mm,2025-7-7 15:39,0,
S1,blue_surface_displacement,1.658889,0,mm,left_mm,2025-7-7 15:39,0,
S1,blue_surface_displacement,1.66,0,mm,left_mm,2025-7-7 15:39,0,
S1,blue_surface_displacement,1.661111,0,mm,left_mm,2025-7-7 15:39,0,
S1,blue_surface_displacement,1.662222,0,mm,left_mm,2025-7-7 15:39,0,
S1,blue_surface_displacement,1.663333,0,mm,left_mm,2025-7-7 15:39,0,
S1,blue_surface_displacement,1.664444,0,mm,left_mm,2025-7-7 15:39,0,
S1,blue_surface_displacement,1.665556,0,mm,left_mm,2025-7-7 15:39,0,
S1,blue_surface_displacement,1.666667,0,mm,left_mm,2025-7-7 15:40,0,
S1,blue_surface_displacement,1.667778,0,mm,left_mm,2025-7-7 15:40,0,
S1,blue_surface_displacement,1.668889,0,mm,left_mm,2025-7-7 15:40,0,
S1,blue_surface_displacement,1.67,0,mm,left_mm,2025-7-7 15:40,0,
S1,blue_surface_displacement,1.671111,0,mm,left_mm,2025-7-7 15:40,0,
S1,blue_surface_displacement,1.672222,0,mm,left_mm,2025-7-7 15:40,0,
S1,blue_surface_displacement,1.673333,0,mm,left_mm,2025-7-7 15:40,0,
S1,blue_surface_displacement,1.674444,0,mm,left_mm,2025-7-7 15:40,0,
S1,blue_surface_displacement,1.675556,0,mm,left_mm,2025-7-7 15:40,0,
S1,blue_surface_displacement,1.676667,0,mm,left_mm,2025-7-7 15:40,0,
S1,blue_surface_displacement,1.677778,0,mm,left_mm,2025-7-7 15:40,0,
S1,blue_surface_displacement,1.678889,0,mm,left_mm,2025-7-7 15:40,0,
S1,blue_surface_displacement,1.68,0,mm,left_mm,2025-7-7 15:40,0,
S1,blue_surface_displacement,1.681111,0,mm,left_mm,2025-7-7 15:40,0,
S1,blue_surface_displacement,1.682222,0,mm,left_mm,2025-7-7 15:40,0,
S1,blue_surface_displacement,1.683333,0,mm,left_mm,2025-7-7 15:41,0,
S1,blue_surface_displacement,1.684444,0,mm,left_mm,2025-7-7 15:41,0,
