PWP-0.25m,Normalized CAT-RMS,PVP-0.50m,Normalized CAT-RMS,PVP-0.75m,Normalized CAT-RMS
x1,y1,x2,y2,x3,y3
-0.00617,0,0.04943,2.90839E-4,0.06664,0.00333
-0.00635,0,0.04936,2.90839E-4,0.0676,0.00333
-0.00628,0,0.04907,2.90839E-4,0.0631,0.00333
-0.00609,0,0.04877,2.90839E-4,0.06532,0.00333
-0.00647,0,0.0488,2.90839E-4,0.06828,0.00333
-0.00615,0,0.04902,2.90839E-4,0.06398,0.00333
-0.00606,0,0.04873,2.90839E-4,0.06565,0.00333
-0.00621,0,0.0485,2.90839E-4,0.06834,0.00333
-0.00596,0,0.0487,2.90839E-4,0.06379,0.00333
-0.00627,0,0.04862,2.90839E-4,0.06611,0.00333
-0.00629,0,0.04854,2.90839E-4,0.06735,0.00333
-0.00595,0,0.04828,2.90839E-4,0.06364,0.00333
-0.00584,0,0.04835,2.90839E-4,0.06582,0.00333
-0.00576,0,0.04835,2.90839E-4,0.06825,0.00333
-0.00597,0,0.04854,2.90839E-4,0.06413,0.00333
-0.00635,0,0.04853,2.90839E-4,0.06488,0.00333
-0.00617,0,0.04852,2.90839E-4,0.06865,0.00333
-0.00598,0,0.04832,2.90839E-4,0.06529,0.00333
-0.00628,0,0.0484,2.90839E-4,0.06409,0.00333
-0.00602,0,0.04793,2.90839E-4,0.06801,0.00333
-0.00616,0,0.04782,2.90839E-4,0.06496,0.00333
-0.00639,0,0.04753,2.90839E-4,0.06396,0.00333
-0.00607,0,0.04755,2.90839E-4,0.06785,0.00333
-0.00607,0,0.04783,2.90839E-4,0.06491,0.00335
-0.00621,0,0.04753,2.90839E-4,0.06394,0.00335
-0.00638,0,0.04787,2.90839E-4,0.06774,0.00335
-0.00616,0,0.04816,2.90839E-4,0.06501,0.00335
-0.00593,0,0.04811,2.90839E-4,0.06441,0.00335
-0.00618,0,0.04794,2.90839E-4,0.06785,0.00335
-0.00631,0,0.04811,2.90839E-4,0.06505,0.00335
-0.00634,0,0.04813,2.90839E-4,0.06437,0.00336
-0.0063,0,0.04836,2.90839E-4,0.06794,0.00336
-0.00628,0,0.04826,2.90839E-4,0.06498,0.00336
-0.00606,0,0.0485,2.90839E-4,0.06433,0.00336
-0.00636,0,0.04814,2.90839E-4,0.06884,0.00336
-0.00624,0,0.04842,2.90839E-4,0.06506,0.00339
-0.00584,0,0.04823,2.90839E-4,0.06474,0.00339
-0.00587,0,0.04802,2.90839E-4,0.06876,0.00339
-0.00586,0,0.04803,2.90839E-4,0.06494,0.00339
-0.00608,0,0.04776,2.90839E-4,0.06479,0.0034
-0.00604,0,0.04802,2.90839E-4,0.06797,0.0034
-0.00631,0,0.04805,2.90839E-4,0.06462,0.0034
-0.00603,0,0.04797,2.90839E-4,0.06429,0.0034
-0.0063,0,0.04822,2.90839E-4,0.06824,0.0034
-0.0064,0,0.04861,2.90839E-4,0.06491,0.0034
-0.00665,0,0.04825,2.90839E-4,0.06423,0.0034
-0.00638,0,0.04848,2.90839E-4,0.06806,0.00345
-0.0064,0,0.04861,2.90839E-4,0.06685,0.00345
-0.00671,0,0.04857,2.90839E-4,0.06415,0.00345
-0.00637,0,0.04859,2.90839E-4,0.06568,0.00345
-0.00656,0,0.04845,2.90839E-4,0.06783,0.00345
-0.00639,0,0.04872,2.90839E-4,0.06434,0.00345
-0.00644,0,0.04865,2.90839E-4,0.06494,0.00345
-0.00617,0,0.04836,2.90839E-4,0.06803,0.00345
-0.00681,0,0.04902,2.90839E-4,0.06523,0.00345
-0.0067,0,0.04881,2.90839E-4,0.06358,0.00345
-0.00639,0,0.04871,2.90839E-4,0.06665,0.00345
-0.00691,0,0.04874,2.90839E-4,0.06795,0.0035
-0.00657,0,0.04878,2.90839E-4,0.06448,0.0035
-0.00654,0,0.04848,2.90839E-4,0.06458,0.0035
-0.00647,0,0.04832,2.90839E-4,0.06546,0.0035
-0.00607,0,0.04834,2.90839E-4,0.06688,0.0035
-0.00621,0,0.04828,2.90839E-4,0.06828,0.0035
-0.00665,0,0.04815,2.90839E-4,0.06849,0.0035
-0.00705,0,0.04818,2.90839E-4,0.06776,0.0035
-0.00634,0,0.04813,2.90839E-4,0.06709,0.0035
-0.00648,0,0.04799,2.90839E-4,0.0662,0.0035
-0.00629,0,0.04796,2.90839E-4,0.06584,0.0035
-0.0063,0,0.04867,2.90839E-4,0.065,0.0035
-0.00645,0,0.04832,2.90839E-4,0.06439,0.0035
-0.00616,0,0.04835,2.90839E-4,0.06429,0.0035
-0.00601,0,0.0486,2.90839E-4,0.06415,0.0035
-0.00599,0,0.04806,2.90839E-4,0.06393,0.0035
-0.0061,0,0.04792,2.90839E-4,0.06547,0.0035
-0.0065,0,0.04846,2.90839E-4,0.06709,0.0035
-0.00676,0,0.04857,2.90839E-4,0.06941,0.00351
-0.00674,0,0.04848,2.90839E-4,0.06636,0.00351
-0.0061,0,0.04916,2.90839E-4,0.06479,0.00351
-0.00626,0,0.04903,2.90839E-4,0.0659,0.00351
-0.00633,0,0.04916,2.90839E-4,0.06831,0.00351
-0.00634,0,0.04925,2.90839E-4,0.06469,0.00351
-0.00655,0,0.04909,2.90839E-4,0.06546,0.00351
-0.00656,0,0.04864,2.90839E-4,0.06826,0.00351
-0.00631,0,0.0484,2.90839E-4,0.06412,0.00351
-0.00621,0,0.04881,2.90839E-4,0.06546,0.00351
-0.00602,0,0.04889,2.90839E-4,0.0681,0.00351
-0.0063,0,0.04862,2.90839E-4,0.06435,0.00351
-0.00633,0,0.04808,2.90839E-4,0.06555,0.00351
-0.00659,0,0.0482,2.90839E-4,0.06823,0.00351
-0.00642,0,0.04813,2.90839E-4,0.06442,0.00351
-0.0064,0,0.04816,2.90839E-4,0.06523,0.00351
-0.00614,0,0.04815,2.90839E-4,0.06823,0.00351
-0.00612,0,0.04813,2.90839E-4,0.06548,0.00351
-0.00623,0,0.04812,2.90839E-4,0.06356,0.00351
-0.00615,0,0.04815,2.90839E-4,0.06671,0.00352
-0.00641,0,0.04804,2.90839E-4,0.06751,0.00352
-0.00641,0,0.04815,2.90839E-4,0.06379,0.00352
-0.00644,0,0.04856,2.90839E-4,0.06534,0.00352
-0.00651,0,0.04827,2.90839E-4,0.06831,0.00352
-0.0062,0,0.0485,2.90839E-4,0.06582,0.00352
-0.00615,0,0.04821,2.90839E-4,0.06417,0.00352
-0.00657,0,0.04839,2.90839E-4,0.06785,0.00352
-0.00662,0,0.04839,2.90839E-4,0.06656,0.00352
-0.00671,0,0.04829,2.90839E-4,0.06367,0.00352
-0.00657,0,0.04845,2.90839E-4,0.06546,0.00352
-0.00646,0,0.04843,2.90839E-4,0.06745,0.00352
-0.0063,0,0.04829,2.90839E-4,0.06878,0.00352
-0.00666,0,0.04833,2.90839E-4,0.06748,0.00352
-0.0063,0,0.04858,2.90839E-4,0.0666,0.00352
-0.0065,0,0.04825,2.90839E-4,0.06692,0.00352
-0.00658,0,0.04817,2.90839E-4,0.06858,0.00352
-0.00634,0,0.04785,2.90839E-4,0.06824,0.00352
-0.00645,0,0.04805,2.90839E-4,0.06647,0.00352
-0.00651,0,0.04828,2.90839E-4,0.06433,0.00353
-0.00642,0,0.04817,2.90839E-4,0.0654,0.00353
-0.00638,0,0.04833,2.90839E-4,0.06836,0.00353
-0.00626,0,0.04847,2.90839E-4,0.06433,0.00353
-0.00665,0,0.0485,2.90839E-4,0.06774,0.00353
-0.00625,0,0.0485,2.90839E-4,0.06674,0.00353
-0.00603,0,0.04855,2.90839E-4,0.06425,0.00353
-0.00627,0,0.04856,2.90839E-4,0.06825,0.00353
-0.00612,0,0.04831,2.90839E-4,0.06657,0.00353
-0.00602,0,0.0487,2.90839E-4,0.06368,0.00353
-0.00616,0,0.04872,2.90839E-4,0.06751,0.00353
-0.0062,0,0.04859,2.90839E-4,0.06658,0.00353
-0.00639,0,0.04841,2.90839E-4,0.06428,0.00353
-0.00641,0,0.04834,2.90839E-4,0.06429,0.00353
-0.00657,0,0.04817,2.90839E-4,0.06773,0.00353
-0.00655,0,0.04771,2.90839E-4,0.06757,0.00353
-0.00623,0,0.04816,2.90839E-4,0.06553,0.00353
-0.00639,0,0.04816,2.90839E-4,0.06475,0.00353
-0.00591,0,0.04827,2.90839E-4,0.0641,0.00353
-0.0059,0,0.04815,2.90839E-4,0.0642,0.00353
-0.00599,0,0.04787,2.90839E-4,0.06515,0.00353
-0.00613,0,0.04811,2.90839E-4,0.06593,0.00353
-0.00618,0,0.04812,2.90839E-4,0.06614,0.00353
-0.00608,0,0.04809,2.90839E-4,0.06625,0.00353
-0.00632,0,0.0483,2.90839E-4,0.0659,0.00353
-0.00626,0,0.04775,2.90839E-4,0.06498,0.00357
-0.00633,0,0.04792,2.90839E-4,0.0642,0.00357
-0.0063,0,0.04815,2.90839E-4,0.06401,0.00357
-0.0062,0,0.04803,2.90839E-4,0.06463,0.00357
-0.00617,0,0.0485,2.90839E-4,0.06484,0.00357
-0.00643,0,0.04802,2.90839E-4,0.06595,0.00357
-0.00649,0,0.04862,2.90839E-4,0.06812,0.00357
-0.00646,0,0.04813,2.90839E-4,0.06865,0.00357
-0.0067,0,0.04844,2.90839E-4,0.06589,0.00357
-0.00682,0,0.04834,2.90839E-4,0.06357,0.0036
-0.00628,0,0.04824,2.90839E-4,0.06378,0.0036
-0.00655,0,0.04808,2.90839E-4,0.06385,0.0036
-0.0067,0,0.04817,2.90839E-4,0.06399,0.0036
-0.00661,0,0.04798,2.90839E-4,0.06524,0.0036
-0.00641,0,0.04836,2.90839E-4,0.06496,0.0036
-0.00654,0,0.04812,2.90839E-4,0.06559,0.0036
-0.00667,0,0.04832,2.90839E-4,0.06648,0.0036
-0.00667,0,0.04796,2.90839E-4,0.06603,0.0036
-0.00655,0,0.04787,2.90839E-4,0.06549,0.0036
-0.00647,0,0.04853,2.90839E-4,0.06482,0.0036
-0.00645,0,0.04814,2.90839E-4,0.06435,0.0036
-0.00641,0,0.04824,2.90839E-4,0.06352,0.0036
-0.00654,0,0.04833,2.90839E-4,0.0653,0.0036
-0.00647,0,0.04819,2.90839E-4,0.06806,0.0036
-0.00661,0,0.04775,2.90839E-4,0.06521,0.0036
-0.00656,0,0.04828,2.90839E-4,0.0642,0.0036
-0.00644,0,0.04828,2.90839E-4,0.06765,0.0036
-0.00682,0,0.04772,2.90839E-4,0.06436,0.0036
-0.00677,0,0.04789,2.90839E-4,0.06479,0.0036
-0.00682,0,0.0482,2.90839E-4,0.06816,0.0036
-0.00689,0,0.04853,2.90839E-4,0.06445,0.0036
-0.00678,0,0.04878,2.90839E-4,0.06515,0.0036
-0.00649,0,0.04875,2.90839E-4,0.06829,0.0036
-0.00669,0,0.04931,2.90839E-4,0.06474,0.0036
-0.00624,0,0.04914,2.90839E-4,0.06576,0.0036
-0.00603,0,0.04935,2.90839E-4,0.06864,0.0036
-0.00591,0,0.04957,2.90839E-4,0.06551,0.0036
-0.00632,0,0.04963,2.90839E-4,0.06586,0.0036
-0.00588,0,0.04966,2.90839E-4,0.06882,0.0036
-0.00593,0,0.0499,2.90839E-4,0.06549,0.0036
-0.00608,0,0.05016,2.90839E-4,0.0669,0.0036
-0.00606,0,0.05049,2.90839E-4,0.0693,0.0036
-0.00609,0,0.05045,2.90839E-4,0.0655,0.0036
-0.00649,0,0.05005,2.90839E-4,0.06672,0.0036
-0.0064,0,0.05032,2.90839E-4,0.06939,0.0036
-0.00595,0,0.05055,2.90839E-4,0.06576,0.00363
-0.00625,0,0.04974,2.90839E-4,0.06546,0.00363
-0.00613,0,0.0502,2.90839E-4,0.06909,0.00363
-0.00635,0,0.05002,2.90839E-4,0.06741,0.00369
-0.00629,0,0.04958,2.90839E-4,0.06523,0.00369
-0.00658,0,0.04965,2.90839E-4,0.06519,0.00369
-0.00678,0,0.04944,2.90839E-4,0.06872,0.00369
-0.00647,0,0.04981,2.90839E-4,0.06922,0.00369
-0.00606,0,0.04978,2.90839E-4,0.0665,0.00369
-0.00634,0,0.05009,2.90839E-4,0.06513,0.00369
-0.0067,0,0.05023,2.90839E-4,0.06672,0.00373
-0.00646,0,0.04999,2.90839E-4,0.06979,0.00373
-0.00616,0,0.04988,2.90839E-4,0.0667,0.00373
-0.00615,0,0.04988,2.90839E-4,0.06517,0.00373
-0.00624,0,0.04994,2.90839E-4,0.0668,0.00373
-0.0058,0,0.04988,2.90839E-4,0.06968,0.00382
-0.00581,0,0.05004,2.90839E-4,0.06712,0.00382
-0.00602,0,0.04986,2.90839E-4,0.06525,0.00382
-0.00583,0,0.04977,2.90839E-4,0.06609,0.00382
-0.00599,0,0.0502,2.90839E-4,0.06993,0.00382
-0.00565,0,0.04995,2.90839E-4,0.06766,0.00382
-0.00557,0,0.05013,2.90839E-4,0.06555,0.00382
-0.00594,0,0.05007,2.90839E-4,0.06449,0.00382
-0.00635,0,0.04933,2.90839E-4,0.06751,0.00382
-0.00624,0,0.04935,2.90839E-4,0.06942,0.00385
-0.00645,0,0.04921,2.90839E-4,0.06621,0.00385
-0.00669,0,0.04886,2.90839E-4,0.06524,0.00385
-0.00659,0,0.04876,2.90839E-4,0.06451,0.00385
-0.00623,0,0.049,2.90839E-4,0.06762,0.00385
-0.00636,0,0.04909,2.90839E-4,0.07016,0.00385
-0.00653,0,0.04951,2.90839E-4,0.06876,0.00385
-0.00619,0,0.04945,2.90839E-4,0.0673,0.00385
-0.00655,0,0.04928,2.90839E-4,0.06674,0.00385
-0.00653,0,0.04917,2.90839E-4,0.06561,0.00385
-0.00668,0,0.04875,2.90839E-4,0.06521,0.00385
-0.00691,0,0.04965,2.90839E-4,0.06548,0.00387
-0.00654,0,0.0497,2.90839E-4,0.06517,0.00387
-0.0066,0,0.04922,2.90839E-4,0.06602,0.00387
-0.00672,0,0.04888,2.90839E-4,0.06702,0.00387
-0.00659,0,0.049,2.90839E-4,0.06771,0.00387
-0.00648,0,0.0491,2.90839E-4,0.06974,0.00387
-0.00638,0,0.04922,2.90839E-4,0.06785,0.00387
-0.00661,0,0.04941,2.90839E-4,0.06463,0.00387
-0.0061,0,0.0496,2.90839E-4,0.06507,0.00387
-0.00654,0,0.04961,2.90839E-4,0.06675,0.00387
-0.00645,0,0.04934,2.90839E-4,0.06954,0.00387
-0.00621,0,0.04965,2.90839E-4,0.06782,0.00387
-0.00614,0,0.04931,2.90839E-4,0.06453,0.00387
-0.00636,0,0.04953,2.90839E-4,0.06535,0.00387
-0.00642,0,0.04944,2.90839E-4,0.06662,0.00387
-0.00643,0,0.04925,2.90839E-4,0.06981,0.00391
-0.00611,0,0.04931,2.90839E-4,0.06816,0.00391
-0.00626,0,0.04914,2.90839E-4,0.06456,0.00391
-0.00639,0,0.04908,2.90839E-4,0.06529,0.00391
-0.00649,0,0.04919,2.90839E-4,0.06653,0.00391
-0.00663,0,0.04918,2.90839E-4,0.06923,0.00391
-0.00666,0,0.04932,2.90839E-4,0.06832,0.00391
-0.00678,0,0.04927,2.90839E-4,0.06464,0.00391
-0.00684,0,0.04929,2.90839E-4,0.06517,0.00391
-0.0065,0,0.04856,2.90839E-4,0.06683,0.00391
-0.00666,0,0.04884,2.90839E-4,0.0699,0.00391
-0.00693,0,0.0491,2.90839E-4,0.06819,0.00391
-0.00669,0,0.04902,2.90839E-4,0.06471,0.00391
-0.00692,0,0.04936,2.90839E-4,0.06468,0.00391
-0.00638,0,0.04917,2.90839E-4,0.06498,0.00391
-0.00685,0,0.04888,2.90839E-4,0.06779,0.00391
-0.00693,0,0.04918,2.90839E-4,0.06891,0.00391
-0.00659,0,0.0489,2.90839E-4,0.06959,0.00391
-0.0066,0,0.04911,2.90839E-4,0.06929,0.00391
-0.00647,0,0.04933,2.90839E-4,0.06925,0.00391
-0.00687,0,0.04945,2.90839E-4,0.0687,0.00391
-0.00643,0,0.04904,2.90839E-4,0.06673,0.00391
-0.00634,0,0.04928,2.90839E-4,0.06559,0.00391
-0.00626,0,0.04906,2.90839E-4,0.06471,0.00391
-0.00619,0,0.04902,2.90839E-4,0.06912,0.00391
-0.00637,0,0.04887,2.90839E-4,0.06811,0.00391
-0.00659,0,0.04881,2.90839E-4,0.06465,0.00391
-0.00616,0,0.04922,2.90839E-4,0.06875,0.00391
-0.00586,0,0.04919,2.90839E-4,0.06827,0.00391
-0.00589,0,0.04909,2.90839E-4,0.0645,0.00391
-0.00617,0,0.04915,2.90839E-4,0.06852,0.00391
-0.00607,0,0.04919,2.90839E-4,0.0686,0.00391
-0.00604,0,0.0491,2.90839E-4,0.06465,0.00391
-0.00654,0,0.04903,2.90839E-4,0.06872,0.00391
-0.00675,0,0.04925,2.90839E-4,0.06716,0.00391
-0.0063,0,0.04899,2.90839E-4,0.06481,0.00391
-0.00634,0,0.04896,2.90839E-4,0.06924,0.00391
-0.00611,0,0.04877,2.90839E-4,0.06795,0.00392
-0.00642,0,0.04858,2.90839E-4,0.06472,0.00395
-0.0063,0,0.04863,2.90839E-4,0.06912,0.00395
-0.00674,0,0.04866,2.90839E-4,0.06767,0.00395
-0.0069,0,0.04903,2.90839E-4,0.06459,0.00395
-0.00644,0,0.04881,2.90839E-4,0.06947,0.00398
-0.00682,0,0.04892,2.90839E-4,0.06645,0.00398
-0.00668,0,0.04903,2.90839E-4,0.06518,0.00401
-0.00682,0,0.04861,2.90839E-4,0.0695,0.00401
-0.00675,0,0.04929,2.90839E-4,0.06573,0.00401
-0.00657,0,0.04939,2.90839E-4,0.0664,0.00401
-0.00615,0,0.04911,2.90839E-4,0.0695,0.00401
-0.00655,0,0.04919,2.90839E-4,0.06498,0.00401
-0.00693,0,0.04915,2.90839E-4,0.06682,0.00401
-0.00661,0,0.04939,2.90839E-4,0.06933,0.00401
-0.0065,0,0.04929,2.90839E-4,0.06546,0.00401
-0.0066,0,0.0491,2.90839E-4,0.06626,0.00401
-0.00672,0,0.04882,2.90839E-4,0.06956,0.00402
-0.00667,0,0.04905,2.90839E-4,0.06577,0.00402
-0.00663,0,0.04928,2.90839E-4,0.06621,0.00402
-0.00663,0,0.0494,2.90839E-4,0.06962,0.00402
-0.00726,0,0.04933,2.90839E-4,0.06562,0.00402
-0.00724,0,0.04888,2.90839E-4,0.06614,0.00402
-0.00684,0,0.04922,2.90839E-4,0.06945,0.00402
-0.00691,0,0.04885,2.90839E-4,0.06632,0.00402
-0.00705,0,0.04914,2.90839E-4,0.06534,0.00402
-0.00694,0,0.04915,2.90839E-4,0.06905,0.00402
-0.00693,0,0.04945,2.90839E-4,0.06578,0.00402
-0.00667,0,0.0493,2.90839E-4,0.06606,0.00402
-0.00681,0,0.04915,2.90839E-4,0.06925,0.00402
-0.00699,0,0.04901,2.90839E-4,0.06564,0.00402
-0.00686,0,0.04893,2.90839E-4,0.06618,0.00402
-0.00731,0,0.04987,2.90839E-4,0.06956,0.00402
-0.00713,0,0.04963,2.90839E-4,0.06601,0.00402
-0.0067,0,0.04972,2.90839E-4,0.06686,0.00402
-0.00662,0,0.04963,2.90839E-4,0.06967,0.00402
-0.00654,0,0.04987,2.90839E-4,0.06601,0.00402
-0.00671,0,0.04989,2.90839E-4,0.06718,0.00402
-0.00661,0,0.04984,2.90839E-4,0.06916,0.00402
-0.00665,0,0.05003,2.90839E-4,0.06577,0.00402
-0.00656,0,0.0498,2.90839E-4,0.06782,0.00402
-0.0065,0,0.05021,2.90839E-4,0.06914,0.00402
-0.00642,0,0.04991,2.90839E-4,0.06551,0.00402
-0.00664,0,0.04992,2.90839E-4,0.06898,0.00402
-0.00673,0,0.0498,2.90839E-4,0.06851,0.00402
-0.00644,0,0.0497,2.90839E-4,0.06573,0.00402
-0.0065,0,0.04975,2.90839E-4,0.06928,0.00402
-0.00629,0,0.04984,2.90839E-4,0.06781,0.00402
-0.00642,0,0.05002,2.90839E-4,0.06619,0.00402
-0.00674,0,0.04992,2.90839E-4,0.06953,0.00402
-0.00613,0,0.05016,2.90839E-4,0.06746,0.00402
-0.00598,0,0.05025,2.90839E-4,0.06616,0.00402
-0.00616,0,0.05003,2.90839E-4,0.06958,0.00402
-0.00596,0,0.04999,2.90839E-4,0.06702,0.00402
-0.0064,0,0.04985,2.90839E-4,0.06703,0.00402
-0.00642,0,0.04998,2.90839E-4,0.06979,0.00402
-0.00632,0,0.05041,2.90839E-4,0.0666,0.00402
-0.00623,0,0.05,2.90839E-4,0.06765,0.00402
-0.0063,0,0.05017,2.90839E-4,0.06941,0.00402
-0.00593,0,0.05009,2.90839E-4,0.06605,0.00402
-0.00578,0,0.04995,2.90839E-4,0.06828,0.00402
-0.00569,0,0.04989,2.90839E-4,0.06902,0.00402
-0.00538,0,0.05008,2.90839E-4,0.06613,0.00402
-0.00571,0,0.05008,2.90839E-4,0.06917,0.00402
-0.00533,0,0.05004,2.90839E-4,0.06872,0.00402
-0.00552,0,0.0504,2.90839E-4,0.0665,0.00402
-0.00555,0,0.05042,2.90839E-4,0.06914,0.00402
-0.00601,0,0.05031,2.90839E-4,0.06888,0.00402
-0.00629,0,0.0506,2.90839E-4,0.06661,0.00402
-0.00602,0,0.05032,2.90839E-4,0.06929,0.00402
-0.00609,0,0.05047,2.90839E-4,0.06868,0.00402
-0.00632,0,0.05067,2.90839E-4,0.06615,0.00402
-0.00664,0,0.05048,2.90839E-4,0.06918,0.00402
-0.00616,0,0.05087,2.90839E-4,0.0689,0.00402
-0.00616,0,0.0505,2.90839E-4,0.06656,0.00402
-0.00633,0,0.05039,2.90839E-4,0.06976,0.00402
-0.0062,0,0.05087,2.90839E-4,0.06919,0.00402
-0.00663,0,0.05063,2.90839E-4,0.06628,0.00402
-0.00636,0,0.05084,2.90839E-4,0.06939,0.00402
-0.00619,0,0.05091,2.90839E-4,0.07005,0.00402
-0.0066,0,0.05113,2.90839E-4,0.06637,0.00402
-0.00606,0,0.05129,2.90839E-4,0.06907,0.00402
-0.00617,0,0.05177,2.90839E-4,0.07015,0.00402
-0.0065,0,0.05183,2.90839E-4,0.06598,0.00402
-0.00647,0,0.05166,2.90839E-4,0.0692,0.00402
-0.00655,0,0.05146,2.90839E-4,0.07017,0.00402
-0.00662,0,0.05171,2.90839E-4,0.06617,0.00402
-0.00655,0,0.05179,2.90839E-4,0.06852,0.00402
-0.00656,0,0.05181,2.90839E-4,0.07019,0.00402
-0.00661,0,0.05132,2.90839E-4,0.06589,0.00402
-0.00639,0,0.05137,2.90839E-4,0.0671,0.00402
-0.00626,0,0.05104,2.90839E-4,0.07005,0.00402
-0.00634,0,0.05074,2.90839E-4,0.06776,0.00402
-0.00648,0,0.05087,2.90839E-4,0.0656,0.00402
-0.00678,0,0.05044,2.90839E-4,0.06604,0.00402
-0.00689,0,0.05049,2.90839E-4,0.07005,0.00402
-0.00673,0,0.05084,2.90839E-4,0.06875,0.00402
-0.00657,0,0.05103,2.90839E-4,0.06612,0.00402
-0.00665,0,0.05102,2.90839E-4,0.06631,0.00402
-0.00681,0,0.05095,2.90839E-4,0.0703,0.00402
-0.00702,0,0.05111,2.90839E-4,0.06807,0.00402
-0.00683,0,0.05137,2.90839E-4,0.06524,0.00402
-0.00686,0,0.05144,2.90839E-4,0.06982,0.00402
-0.00651,0,0.05146,2.90839E-4,0.06825,0.00402
-0.00678,0,0.05124,2.90839E-4,0.06555,0.00402
-0.00679,0,0.05156,2.90839E-4,0.06941,0.00402
-0.00677,0,0.05156,2.90839E-4,0.06921,0.00402
-0.00692,0,0.05132,2.90839E-4,0.0654,0.00402
-0.00722,0,0.05117,2.90839E-4,0.06803,0.00402
-0.00716,0,0.05132,2.90839E-4,0.07037,0.00402
-0.00675,0,0.05123,2.90839E-4,0.06689,0.00402
-0.00692,0,0.05093,2.90839E-4,0.06601,0.00402
-0.00699,0,0.05059,2.90839E-4,0.06928,0.00402
-0.00726,0,0.05075,2.90839E-4,0.06955,0.00402
-0.00727,0,0.05072,2.90839E-4,0.06696,0.00402
-0.00696,0,0.05109,2.90839E-4,0.06649,0.00402
-0.0072,0,0.0508,2.90839E-4,0.06618,0.00402
-0.00718,0,0.0509,2.90839E-4,0.06603,0.00402
-0.00739,0,0.05154,2.90839E-4,0.0669,0.00402
-0.00735,0,0.05123,2.90839E-4,0.06615,0.00402
-0.00756,0,0.05154,2.90839E-4,0.06611,0.00402
-0.00769,0,0.0513,2.90839E-4,0.06642,0.00402
-0.00765,0,0.0516,2.90839E-4,0.06644,0.00402
-0.00783,0,0.05203,2.90839E-4,0.06731,0.00402
-0.0074,0,0.05138,2.90839E-4,0.06999,0.00402
-0.00727,0,0.05121,2.90839E-4,0.06873,0.00402
-0.00725,0,0.05131,2.90839E-4,0.06576,0.00402
-0.00754,0,0.05146,2.90839E-4,0.06899,0.00402
-0.00747,0,0.05139,2.90839E-4,0.06869,0.00402
-0.00744,0,0.05106,2.90839E-4,0.06596,0.00402
-0.0071,0,0.05089,2.90839E-4,0.06966,0.00402
-0.00727,0,0.05055,2.90839E-4,0.06918,0.00402
-0.00709,0,0.05068,2.90839E-4,0.06601,0.00402
-0.00701,0,0.05087,2.90839E-4,0.06852,0.00402
-0.00709,0,0.05046,2.90839E-4,0.06972,0.00402
-0.0074,0,0.05036,2.90839E-4,0.06578,0.00402
-0.00757,0,0.05037,2.90839E-4,0.06802,0.00402
-0.00744,0,0.05034,2.90839E-4,0.06929,0.00402
-0.00745,0,0.05018,2.90839E-4,0.06552,0.00402
-0.00735,0,0.05042,2.90839E-4,0.06782,0.00402
-0.00742,0,0.05012,2.90839E-4,0.06927,0.00402
-0.00744,0,0.05033,2.90839E-4,0.06612,0.00402
-0.00694,0,0.05076,2.90839E-4,0.0677,0.00402
-0.00723,0,0.05087,2.90839E-4,0.06929,0.00402
-0.00703,0,0.05065,2.90839E-4,0.06617,0.00402
-0.00696,0,0.05076,2.90839E-4,0.0679,0.00402
-0.0067,0,0.05072,2.90839E-4,0.06956,0.00402
-0.00724,0,0.05052,2.90839E-4,0.06669,0.00402
-0.00686,0,0.0504,2.90839E-4,0.06853,0.00402
-0.00657,0,0.05015,2.90839E-4,0.06961,0.00402
-0.00667,0,0.05002,2.90839E-4,0.06673,0.00402
-0.00696,0,0.05023,2.90839E-4,0.06878,0.00402
-0.00693,0,0.05025,2.90839E-4,0.0695,0.00402
-0.00698,0,0.0502,2.90839E-4,0.06643,0.00402
-0.00717,0,0.04995,2.90839E-4,0.06905,0.00402
-0.00694,0,0.04968,2.90839E-4,0.06905,0.00402
-0.00723,0,0.05018,2.90839E-4,0.06628,0.00402
-0.00735,0,0.05018,2.90839E-4,0.06956,0.00402
-0.00686,0,0.05034,2.90839E-4,0.06892,0.00402
-0.00705,0,0.05084,2.90839E-4,0.06631,0.00402
-0.00706,0,0.0512,2.90839E-4,0.0697,0.00402
-0.00725,0,0.05109,2.90839E-4,0.06906,0.00402
-0.00728,0,0.05107,2.90839E-4,0.06655,0.00402
-0.00698,0,0.05095,2.90839E-4,0.0697,0.00402
-0.00746,0,0.05116,2.90839E-4,0.06939,0.00402
-0.0069,0,0.05135,2.90839E-4,0.06686,0.00402
-0.007,0,0.05157,2.90839E-4,0.06904,0.00402
-0.00707,0,0.05197,2.90839E-4,0.07077,0.00402
-0.00704,0,0.0522,2.90839E-4,0.06789,0.00402
-0.00666,0,0.05188,2.90839E-4,0.06745,0.00402
-0.00694,0,0.05165,2.90839E-4,0.06958,0.00402
-0.00672,0,0.05161,2.90839E-4,0.07087,0.00402
-0.0067,0,0.05153,2.90839E-4,0.06926,0.00402
-0.00668,0,0.05097,2.90839E-4,0.06715,0.00402
-0.00688,0,0.05126,2.90839E-4,0.06726,0.00402
-0.00701,0,0.05125,2.90839E-4,0.06758,0.00402
-0.00727,0,0.051,2.90839E-4,0.06857,0.00402
-0.00754,0,0.05107,2.90839E-4,0.06872,0.00402
-0.00718,0,0.05117,2.90839E-4,0.06905,0.00402
