PWP-0.25m,Normalized CAT-RMS,PVP-0.50m,Normalized CAT-RMS,PVP-0.75m,Normalized CAT-RMS
x1,y1,x2,y2,x3,y3
0.6606,0.01391,0.26075,0.06664,0.16004,0.03899
0.66023,0.01391,0.26068,0.06669,0.16015,0.03914
0.66023,0.01401,0.26038,0.06673,0.15957,0.03922
0.66031,0.01401,0.26039,0.0668,0.15931,0.03932
0.66014,0.01401,0.26012,0.06686,0.15934,0.03941
0.65996,0.01401,0.25993,0.06687,0.15933,0.03946
0.6599,0.01401,0.25992,0.06689,0.15907,0.03958
0.66019,0.01412,0.26003,0.06691,0.15887,0.03964
0.66011,0.01412,0.25999,0.06694,0.15911,0.03978
0.66077,0.01418,0.26031,0.06697,0.15861,0.03991
0.66022,0.01418,0.25985,0.06699,0.15845,0.03998
0.65999,0.01429,0.25941,0.06707,0.15843,0.04008
0.66039,0.01429,0.25957,0.06717,0.15795,0.04016
0.66038,0.01438,0.25973,0.06723,0.1584,0.04028
0.66068,0.01447,0.25978,0.06729,0.15835,0.04038
0.66124,0.01449,0.25969,0.06732,0.1586,0.04052
0.66133,0.01457,0.25986,0.06733,0.15898,0.04061
0.6615,0.01458,0.25984,0.06738,0.15937,0.0407
0.66203,0.01458,0.26009,0.06742,0.15938,0.0408
0.66184,0.01458,0.26074,0.06746,0.15969,0.04086
0.66223,0.01465,0.26018,0.06751,0.15979,0.04093
0.66227,0.01467,0.26033,0.06761,0.15979,0.04099
0.66221,0.0147,0.26032,0.06763,0.15999,0.04115
0.66185,0.0147,0.26066,0.06764,0.16001,0.04126
0.66199,0.0147,0.26031,0.06768,0.16008,0.04141
0.66187,0.01476,0.26029,0.06771,0.16002,0.04158
0.66181,0.01488,0.26043,0.06778,0.16021,0.04175
0.6622,0.01488,0.26029,0.06781,0.1599,0.04189
0.66205,0.0149,0.26066,0.06785,0.16031,0.04204
0.66152,0.01494,0.26008,0.06788,0.16008,0.04213
0.66114,0.01501,0.26002,0.06791,0.15967,0.04219
0.66156,0.01501,0.2601,0.06791,0.15943,0.04227
0.66143,0.01501,0.25998,0.06794,0.15977,0.04241
0.66176,0.01508,0.26046,0.06797,0.15987,0.04255
0.66215,0.01516,0.26043,0.06801,0.15981,0.04271
0.66184,0.01516,0.26062,0.06802,0.16034,0.04278
0.66185,0.01516,0.26075,0.06807,0.15997,0.04283
0.66196,0.0152,0.2608,0.06809,0.15972,0.04304
0.66163,0.0152,0.26061,0.06811,0.1594,0.04314
0.66167,0.0152,0.25992,0.06816,0.15998,0.04328
0.66216,0.01531,0.26007,0.06818,0.16002,0.04348
0.66208,0.0154,0.26029,0.06822,0.15974,0.04367
0.66221,0.01544,0.26002,0.06823,0.15953,0.04383
0.66243,0.01546,0.26075,0.06827,0.15992,0.04395
0.66287,0.01561,0.26136,0.06831,0.15998,0.04408
0.66239,0.01561,0.26104,0.06832,0.15959,0.04415
0.66204,0.01568,0.26101,0.06833,0.15963,0.04419
0.66206,0.01568,0.26069,0.06834,0.15954,0.04426
0.66191,0.01572,0.26048,0.06836,0.15939,0.04439
0.66222,0.01572,0.26045,0.06839,0.15907,0.04448
0.66193,0.01575,0.2604,0.06843,0.15912,0.04454
0.66255,0.0158,0.26004,0.06844,0.15944,0.04462
0.66253,0.01587,0.26015,0.06848,0.15932,0.04471
0.66236,0.01604,0.26075,0.06852,0.1592,0.04482
0.66271,0.01617,0.26069,0.06857,0.1595,0.04498
0.6624,0.01633,0.26084,0.06861,0.15957,0.04508
0.66236,0.01633,0.2604,0.06865,0.15927,0.04519
0.66227,0.01639,0.26053,0.06867,0.15945,0.04534
0.66214,0.0164,0.26068,0.0687,0.15926,0.04544
0.6615,0.0164,0.26022,0.06872,0.15867,0.04547
0.66213,0.01645,0.26018,0.06876,0.15912,0.04562
0.66236,0.01649,0.2603,0.06879,0.15929,0.04572
0.66186,0.01649,0.26025,0.0688,0.15869,0.04581
0.6621,0.01649,0.26017,0.06884,0.15844,0.04592
0.66271,0.01649,0.26043,0.06884,0.1592,0.04596
0.66323,0.01656,0.26076,0.06889,0.16053,0.04606
0.66322,0.01656,0.26123,0.06896,0.16006,0.04621
0.66248,0.01656,0.26096,0.06898,0.15966,0.04629
0.66206,0.01656,0.26087,0.069,0.15905,0.04635
0.66189,0.01656,0.26053,0.06905,0.15927,0.04651
0.6625,0.0166,0.26056,0.06908,0.15931,0.04665
0.66292,0.0166,0.26051,0.06911,0.15968,0.04677
0.66303,0.0166,0.26022,0.06915,0.16019,0.04691
0.66339,0.0166,0.26028,0.06917,0.15981,0.04698
0.66359,0.0166,0.26075,0.06917,0.15998,0.04712
0.6637,0.0166,0.26135,0.06922,0.15968,0.04721
0.66376,0.0166,0.26073,0.06925,0.15984,0.04728
0.66358,0.0167,0.2607,0.06928,0.15987,0.0474
0.66322,0.01678,0.26079,0.06931,0.15951,0.04747
0.66288,0.01683,0.26051,0.06937,0.15987,0.04758
0.6632,0.01691,0.26053,0.0694,0.15964,0.04766
0.66308,0.01693,0.26057,0.06945,0.15965,0.04779
0.66319,0.01705,0.26063,0.06946,0.15964,0.04785
0.66333,0.01705,0.26077,0.06953,0.15964,0.04796
0.66323,0.01705,0.26069,0.06955,0.15959,0.04805
0.66335,0.01705,0.26086,0.06957,0.16003,0.04812
0.66312,0.01707,0.2607,0.0696,0.1599,0.04824
0.66299,0.01707,0.26074,0.06963,0.15926,0.04839
0.66322,0.01707,0.26062,0.06966,0.15921,0.0485
0.6629,0.01707,0.25983,0.06972,0.1589,0.04869
0.66255,0.01707,0.26018,0.06977,0.15881,0.04875
0.6624,0.01708,0.26004,0.06981,0.15876,0.04893
0.66235,0.01708,0.25957,0.06983,0.15853,0.04908
0.66222,0.01708,0.25942,0.06984,0.15821,0.04919
0.66224,0.01708,0.25966,0.0699,0.15793,0.04934
0.66184,0.01708,0.25905,0.06993,0.15778,0.04951
0.66207,0.01708,0.25905,0.06996,0.15743,0.04963
0.66156,0.0171,0.2589,0.07001,0.15704,0.0497
0.66115,0.01712,0.25859,0.07003,0.15722,0.04981
0.66122,0.01713,0.25821,0.07006,0.15682,0.04999
0.66086,0.01713,0.25765,0.07009,0.15636,0.05013
0.66081,0.01722,0.25781,0.07014,0.15604,0.05028
0.66079,0.01729,0.2575,0.07016,0.15553,0.05045
0.66073,0.0173,0.25679,0.07018,0.15549,0.05058
0.66084,0.0173,0.25704,0.07019,0.15531,0.05068
0.66077,0.01733,0.25697,0.0702,0.15518,0.0508
0.66132,0.01741,0.25686,0.07025,0.15545,0.05091
0.66153,0.01745,0.25698,0.07029,0.15603,0.0511
0.66193,0.01745,0.25755,0.07035,0.15634,0.05124
0.66242,0.01751,0.25721,0.07038,0.15719,0.05136
0.66345,0.01753,0.25812,0.07043,0.1574,0.0515
0.66369,0.01753,0.25879,0.07048,0.15781,0.05165
0.66422,0.01756,0.25925,0.07052,0.15814,0.05181
0.66411,0.01756,0.25933,0.07055,0.1585,0.05189
0.6642,0.01756,0.25975,0.07057,0.15865,0.05202
0.66405,0.01756,0.25977,0.07061,0.15876,0.05213
0.66462,0.01757,0.25974,0.07067,0.15907,0.05223
0.66447,0.01757,0.26004,0.07071,0.15929,0.05242
0.66417,0.01757,0.25981,0.07072,0.15966,0.05252
0.66461,0.01757,0.26002,0.07076,0.16002,0.05261
0.66422,0.01757,0.25975,0.07079,0.1597,0.05273
0.664,0.01757,0.25971,0.07084,0.15985,0.0528
0.66372,0.01757,0.26014,0.07085,0.15917,0.05296
0.66371,0.01757,0.2599,0.07092,0.15931,0.05317
0.66389,0.01757,0.25966,0.07094,0.15929,0.05324
0.66395,0.01757,0.25934,0.07097,0.15882,0.05333
0.66418,0.01757,0.25942,0.07103,0.1591,0.05345
0.66376,0.01757,0.25928,0.07109,0.1587,0.05364
0.66354,0.01757,0.25941,0.07112,0.15876,0.05374
0.66412,0.01757,0.2596,0.07113,0.15857,0.05385
0.66396,0.01761,0.25936,0.07116,0.15871,0.05404
0.66404,0.01761,0.25931,0.07116,0.15835,0.05412
0.66409,0.01761,0.25969,0.07119,0.15842,0.0542
0.66376,0.01761,0.25944,0.07121,0.15841,0.0543
0.66348,0.01761,0.25909,0.07123,0.15793,0.05442
0.66321,0.01765,0.25887,0.07124,0.15782,0.05448
0.66334,0.01765,0.25882,0.07127,0.15797,0.05456
0.66345,0.01765,0.25866,0.07132,0.15758,0.05472
0.66336,0.01765,0.25871,0.07138,0.15733,0.05483
0.66354,0.01765,0.25855,0.07146,0.15774,0.05498
0.66334,0.01765,0.25872,0.07149,0.15778,0.05507
0.66305,0.01766,0.25843,0.07152,0.15781,0.05523
0.66322,0.01767,0.25857,0.07158,0.15795,0.05539
0.66339,0.01767,0.25875,0.07162,0.15752,0.05554
0.66312,0.01767,0.2589,0.07163,0.1579,0.05573
0.66361,0.01767,0.25881,0.07167,0.15803,0.05592
0.66324,0.01767,0.25882,0.07169,0.15805,0.05605
0.66308,0.01767,0.2587,0.07172,0.1573,0.05617
0.66329,0.01767,0.25875,0.07175,0.15738,0.05625
0.66287,0.01767,0.25885,0.07178,0.15684,0.05639
0.66333,0.01767,0.25862,0.07179,0.15725,0.05655
0.66355,0.01767,0.25853,0.07183,0.15803,0.05662
0.66386,0.01767,0.25876,0.07186,0.15826,0.05676
0.66455,0.01767,0.25877,0.07188,0.15844,0.05693
0.66457,0.01769,0.25941,0.07193,0.15853,0.05712
0.66455,0.01769,0.25992,0.07195,0.15832,0.05723
0.66413,0.01769,0.25923,0.07196,0.15729,0.05746
0.66392,0.01775,0.2592,0.07199,0.1574,0.05758
0.664,0.01778,0.25922,0.07202,0.1577,0.05772
0.66355,0.01778,0.25872,0.07206,0.15757,0.05793
0.66304,0.01778,0.25822,0.07209,0.15719,0.05819
0.66303,0.01778,0.25816,0.07211,0.15667,0.05829
0.66326,0.01778,0.25807,0.07218,0.15676,0.05836
0.66339,0.01778,0.25771,0.07221,0.15709,0.05852
0.66401,0.01778,0.25841,0.07224,0.15713,0.05867
0.66432,0.01778,0.25826,0.07229,0.15775,0.05886
0.66471,0.01778,0.25842,0.07235,0.15781,0.05901
0.66392,0.01778,0.25851,0.07237,0.15728,0.0591
0.66424,0.01778,0.25858,0.07242,0.15728,0.05925
0.6633,0.01778,0.25798,0.07246,0.15723,0.05941
0.66316,0.01778,0.25796,0.07248,0.15695,0.05948
0.66291,0.01778,0.25794,0.07252,0.15692,0.05963
0.66157,0.01778,0.25733,0.07255,0.15494,0.05972
0.66221,0.01778,0.25708,0.07261,0.15548,0.05986
0.66324,0.0178,0.25682,0.07268,0.15659,0.05992
0.66421,0.0178,0.25745,0.0727,0.15651,0.06009
0.66457,0.0178,0.25785,0.07273,0.15722,0.06025
0.66462,0.0178,0.25813,0.07276,0.15735,0.06035
0.66514,0.0178,0.25923,0.07279,0.1583,0.06044
0.66539,0.01786,0.25944,0.07279,0.15806,0.06054
0.66527,0.01786,0.25951,0.0728,0.15794,0.06065
0.66503,0.01786,0.25901,0.07282,0.15813,0.06081
0.66541,0.01786,0.25917,0.07285,0.15819,0.06091
0.66548,0.01803,0.25968,0.07285,0.15877,0.06103
0.66535,0.01807,0.25901,0.07287,0.15799,0.06111
0.66565,0.0181,0.25877,0.07289,0.15781,0.0612
0.66514,0.01819,0.25864,0.07294,0.15752,0.06133
0.66467,0.01819,0.25872,0.07294,0.15761,0.06141
0.66473,0.01819,0.25831,0.07296,0.15799,0.06151
0.66472,0.01819,0.25816,0.07296,0.15795,0.06157
0.66465,0.01819,0.2582,0.07298,0.15786,0.06175
0.665,0.01819,0.25891,0.073,0.15814,0.06188
0.66503,0.01819,0.25884,0.07301,0.15808,0.06198
0.66563,0.01819,0.25943,0.07304,0.15831,0.06203
0.66573,0.01819,0.25968,0.07307,0.15902,0.06214
0.66522,0.01819,0.25991,0.0731,0.15831,0.06218
0.66598,0.01819,0.25976,0.0731,0.15847,0.06233
0.66578,0.01819,0.26005,0.0731,0.15864,0.0624
0.66524,0.01819,0.25942,0.0731,0.15799,0.06253
0.66503,0.01829,0.25918,0.0731,0.15705,0.06259
0.66432,0.01829,0.25878,0.0731,0.1567,0.06267
0.66383,0.01829,0.25821,0.07311,0.15655,0.06282
0.66385,0.01836,0.25817,0.07313,0.15628,0.06293
0.66387,0.01838,0.25804,0.07313,0.15611,0.06306
0.66366,0.01838,0.25788,0.07313,0.15633,0.06313
0.66383,0.01848,0.25788,0.07316,0.15628,0.06326
0.66415,0.01855,0.25798,0.07319,0.15633,0.06342
0.6643,0.01859,0.25761,0.07319,0.15665,0.06353
0.66432,0.01859,0.25755,0.07319,0.15649,0.06364
0.664,0.01859,0.25784,0.0732,0.15649,0.06374
0.66431,0.01864,0.25785,0.07321,0.15639,0.0638
0.66402,0.01865,0.25751,0.07322,0.15581,0.06388
0.66432,0.01865,0.25752,0.07325,0.15617,0.06406
0.66505,0.01865,0.25804,0.07326,0.15683,0.0642
0.66486,0.01865,0.2582,0.07326,0.15722,0.06431
0.66583,0.01867,0.25907,0.07327,0.15796,0.06442
0.66642,0.01869,0.25919,0.07328,0.15889,0.06448
0.66688,0.01873,0.25983,0.07331,0.15957,0.06459
0.66678,0.01877,0.2598,0.07332,0.15999,0.06476
0.6674,0.01879,0.26038,0.07333,0.15987,0.06482
0.66728,0.01879,0.26096,0.07335,0.16017,0.06493
0.66709,0.01879,0.26115,0.07336,0.15998,0.065
0.66676,0.01879,0.26109,0.0734,0.15926,0.0651
0.66628,0.01879,0.26143,0.07341,0.15903,0.06522
0.66598,0.01879,0.26108,0.07342,0.1582,0.06531
0.66553,0.01879,0.26042,0.07342,0.15809,0.06543
0.66611,0.01879,0.25993,0.07344,0.15803,0.06551
0.66622,0.01879,0.26013,0.07347,0.15808,0.0656
0.6661,0.01879,0.26012,0.07353,0.15787,0.06562
0.66587,0.01879,0.26036,0.07354,0.15793,0.06567
0.66587,0.01885,0.26013,0.07356,0.15766,0.06574
0.6657,0.01886,0.26,0.07358,0.1581,0.06583
0.66529,0.01886,0.2596,0.07358,0.15747,0.06586
0.66556,0.01886,0.25936,0.07363,0.1577,0.06602
0.6657,0.01886,0.25969,0.07365,0.15729,0.06614
0.66519,0.0189,0.2588,0.07367,0.15739,0.06622
0.66504,0.01891,0.2589,0.07369,0.15607,0.0663
0.66508,0.01899,0.2584,0.07369,0.1567,0.06644
0.66547,0.01899,0.2586,0.07373,0.15628,0.06656
0.6657,0.01899,0.25834,0.07374,0.15614,0.06663
0.66597,0.01899,0.25805,0.07374,0.15652,0.06675
0.6658,0.019,0.25842,0.07374,0.15649,0.06683
0.66548,0.01902,0.25827,0.07375,0.15654,0.0669
0.66555,0.01906,0.25833,0.07381,0.15679,0.06703
0.66575,0.01906,0.25791,0.07383,0.15637,0.06709
0.66531,0.01906,0.25791,0.07384,0.15626,0.06721
0.66489,0.01906,0.25747,0.07384,0.15613,0.06732
0.66544,0.01906,0.25744,0.07385,0.15602,0.06738
0.66539,0.01906,0.25725,0.07385,0.15625,0.06745
0.6654,0.01926,0.25725,0.07387,0.15623,0.06754
0.66557,0.01926,0.25756,0.07387,0.15615,0.06762
0.66563,0.01926,0.2575,0.07388,0.15631,0.06776
0.6657,0.01941,0.25789,0.07394,0.15659,0.06786
0.6658,0.01941,0.25873,0.07394,0.15652,0.06797
0.66619,0.01941,0.25822,0.07396,0.15707,0.0681
0.666,0.01946,0.25847,0.07398,0.15703,0.06817
0.66644,0.01964,0.2587,0.07401,0.15699,0.06829
0.66658,0.01964,0.25904,0.07401,0.15745,0.06837
0.66686,0.01964,0.2592,0.07401,0.15723,0.06846
0.66681,0.01964,0.25925,0.07402,0.15728,0.06857
0.66644,0.01964,0.25929,0.07402,0.15687,0.06873
0.66646,0.01964,0.25933,0.07402,0.15691,0.06883
0.66654,0.01965,0.25935,0.07403,0.15666,0.06894
0.66654,0.01965,0.25888,0.07405,0.15634,0.06901
0.66662,0.01966,0.25957,0.07407,0.15647,0.06909
0.66616,0.01974,0.259,0.07408,0.15661,0.0692
0.66594,0.01974,0.25836,0.07409,0.15633,0.06928
0.66596,0.01974,0.25828,0.07411,0.1559,0.06939
0.66632,0.01974,0.25861,0.07413,0.15599,0.06948
0.66663,0.01974,0.2585,0.07415,0.15714,0.06954
0.66734,0.01974,0.25869,0.07417,0.1574,0.06965
0.66793,0.01974,0.25984,0.07419,0.15803,0.06975
0.66765,0.01974,0.26003,0.07421,0.1581,0.06988
0.66821,0.01974,0.26026,0.07422,0.1582,0.06996
0.66765,0.01974,0.25992,0.07425,0.15806,0.07003
0.66719,0.01974,0.25991,0.07426,0.1577,0.07013
0.66758,0.01987,0.25977,0.07426,0.15764,0.07024
0.66735,0.01987,0.25976,0.07426,0.15734,0.07035
0.66725,0.0199,0.25996,0.07428,0.15722,0.07042
0.66628,0.01994,0.2596,0.07428,0.15663,0.07045
0.66665,0.02001,0.2591,0.07428,0.15673,0.07051
0.66685,0.02002,0.25859,0.07428,0.15683,0.07059
0.6665,0.02006,0.25846,0.07429,0.15685,0.07069
0.66573,0.0201,0.2582,0.07432,0.15603,0.07075
0.66594,0.02013,0.25803,0.07433,0.1562,0.07075
0.66615,0.02013,0.25847,0.07433,0.15598,0.07079
0.66657,0.02014,0.25843,0.07436,0.15583,0.07086
0.66606,0.02014,0.25866,0.07437,0.15588,0.07098
0.66582,0.02024,0.2585,0.07438,0.15569,0.071
0.66624,0.02029,0.25797,0.07438,0.15562,0.07111
0.66638,0.0203,0.25832,0.0744,0.15536,0.07121
0.66622,0.0203,0.2583,0.0744,0.15618,0.07127
0.6661,0.0203,0.25797,0.07441,0.15575,0.07137
0.66592,0.02031,0.25848,0.07441,0.15551,0.07144
0.66648,0.02031,0.25889,0.07442,0.15602,0.07154
0.66696,0.02031,0.25887,0.07442,0.15617,0.07162
0.66789,0.02033,0.25945,0.07442,0.15687,0.07172
0.66741,0.02039,0.25981,0.07444,0.15665,0.0718
0.66779,0.0204,0.25983,0.07446,0.15732,0.07186
0.66829,0.0204,0.26039,0.07447,0.1579,0.07196
0.66853,0.02042,0.26063,0.07447,0.15797,0.07196
0.66939,0.02045,0.26125,0.0745,0.15858,0.07197
0.66908,0.02056,0.26201,0.0745,0.15927,0.07204
0.66921,0.02058,0.26244,0.0745,0.1599,0.07216
0.67019,0.02063,0.26272,0.07451,0.16039,0.07222
0.6699,0.02074,0.26287,0.07455,0.16014,0.07224
0.66945,0.02074,0.26258,0.07456,0.15966,0.07234
0.66895,0.02074,0.26235,0.07456,0.15912,0.0724
0.66838,0.02085,0.26238,0.07459,0.15848,0.07249
0.66798,0.02098,0.26205,0.0746,0.15796,0.07253
0.66728,0.02102,0.261,0.07463,0.15754,0.07259
0.66713,0.02102,0.26078,0.07466,0.15689,0.0727
0.66784,0.02104,0.26001,0.07471,0.15706,0.07283
0.66772,0.02104,0.25978,0.07471,0.15732,0.07287
0.66793,0.02112,0.25946,0.07475,0.15727,0.07297
0.66805,0.02115,0.26011,0.07476,0.15696,0.07305
0.66765,0.02131,0.25984,0.07478,0.15696,0.0731
0.66722,0.02131,0.25957,0.07479,0.15646,0.07316
0.6675,0.02131,0.25912,0.07479,0.15719,0.0732
0.66763,0.02143,0.25899,0.0748,0.15668,0.07326
0.66767,0.02143,0.25899,0.07482,0.15714,0.07336
0.66784,0.02145,0.25898,0.07483,0.15728,0.07346
0.66763,0.02155,0.25889,0.07486,0.15705,0.0735
0.66776,0.0216,0.25909,0.0749,0.15741,0.0736
0.66751,0.02162,0.2594,0.07493,0.15721,0.0737
0.66732,0.02162,0.25937,0.07497,0.15711,0.07375
0.66742,0.02176,0.25909,0.07497,0.15646,0.07379
0.6675,0.02186,0.25883,0.075,0.1567,0.07392
0.66779,0.02192,0.25873,0.07502,0.1563,0.07401
0.6678,0.02192,0.25892,0.07506,0.15648,0.07405
0.66798,0.022,0.25906,0.07506,0.1564,0.07406
0.66783,0.022,0.25893,0.07506,0.15592,0.07409
0.6676,0.02205,0.25944,0.07508,0.15651,0.07411
0.66775,0.02205,0.25911,0.0751,0.15636,0.07413
0.66808,0.02206,0.25872,0.07513,0.15692,0.07419
0.66814,0.02208,0.25908,0.07516,0.15712,0.07426
0.66874,0.02208,0.25898,0.07516,0.15731,0.07428
0.66904,0.02209,0.25938,0.07518,0.1581,0.07438
0.66889,0.02221,0.25984,0.07522,0.15823,0.07445
0.66899,0.02222,0.25977,0.07523,0.15752,0.0745
0.66916,0.02225,0.25982,0.07524,0.15764,0.07456
0.66948,0.02225,0.25945,0.07528,0.15815,0.07462
0.6691,0.02231,0.25967,0.0753,0.15812,0.0747
0.66903,0.02231,0.26,0.07531,0.15785,0.07472
0.66906,0.02231,0.26006,0.07531,0.1581,0.07475
0.66928,0.02239,0.2602,0.07536,0.15806,0.0748
0.66877,0.02239,0.25991,0.0754,0.15823,0.07492
0.66913,0.02244,0.25987,0.07542,0.15765,0.07496
0.66866,0.02244,0.2593,0.07542,0.15759,0.075
0.66841,0.02244,0.25939,0.07542,0.15776,0.07509
0.66884,0.02245,0.25911,0.07544,0.15728,0.07516
0.66846,0.02251,0.2589,0.07548,0.15761,0.07518
0.66839,0.02257,0.25912,0.07553,0.15742,0.07532
0.66825,0.02273,0.25911,0.07554,0.15712,0.07538
0.66828,0.02273,0.25914,0.07554,0.15697,0.07542
0.66853,0.02273,0.25952,0.07557,0.15692,0.07547
0.66882,0.02273,0.25942,0.07558,0.15694,0.0756
0.6689,0.02279,0.25957,0.07566,0.15713,0.07567
0.66869,0.02285,0.25939,0.07572,0.15731,0.0757
0.66896,0.02289,0.25929,0.07578,0.15728,0.07576
0.66869,0.02299,0.25966,0.07579,0.15757,0.07581
0.66882,0.02306,0.25972,0.07584,0.1575,0.0759
0.66879,0.02316,0.25957,0.07586,0.15747,0.076
0.6694,0.02316,0.25931,0.07589,0.15688,0.07602
0.66938,0.02316,0.25951,0.07592,0.15701,0.07612
0.66956,0.02325,0.25963,0.07592,0.15715,0.07615
0.66964,0.02325,0.26004,0.07595,0.15737,0.07625
0.66937,0.02336,0.25988,0.07599,0.15719,0.07634
0.66938,0.02338,0.25983,0.07601,0.15718,0.07645
0.66955,0.02341,0.25957,0.07603,0.15691,0.07654
0.66975,0.02343,0.25934,0.07607,0.15714,0.07661
0.66976,0.02347,0.25974,0.07609,0.15663,0.07667
0.6698,0.02347,0.26018,0.07612,0.15696,0.07673
0.66973,0.02347,0.26015,0.07614,0.15737,0.07681
0.6701,0.02347,0.26061,0.07614,0.15716,0.07682
0.67008,0.02347,0.26084,0.07617,0.15719,0.07698
0.67008,0.02347,0.26072,0.07619,0.15712,0.07702
0.67019,0.02354,0.26114,0.07619,0.15701,0.07712
0.67039,0.02358,0.26097,0.0762,0.15707,0.07717
0.67064,0.02374,0.26093,0.07622,0.15718,0.07724
0.67075,0.02394,0.26126,0.07624,0.1572,0.07733
0.67061,0.02394,0.26079,0.07626,0.15695,0.07742
0.67068,0.02396,0.26098,0.0763,0.15679,0.07747
0.67057,0.02398,0.26119,0.07633,0.15678,0.07754
0.67041,0.02398,0.26102,0.07635,0.15705,0.07763
0.67084,0.02398,0.26095,0.07637,0.15689,0.07774
0.67104,0.02398,0.26102,0.07637,0.15738,0.07789
0.67115,0.02399,0.26126,0.07638,0.15756,0.07789
0.67114,0.02399,0.26127,0.07641,0.15759,0.078
0.67156,0.02416,0.26142,0.07646,0.1581,0.07807
0.67168,0.02423,0.26139,0.0765,0.1579,0.07815
0.67235,0.02426,0.26192,0.07652,0.15806,0.07825
0.67204,0.02444,0.26251,0.07656,0.15825,0.07833
0.67233,0.02444,0.26238,0.0766,0.1588,0.07845
0.67271,0.02452,0.26301,0.07663,0.15856,0.07854
0.67261,0.02454,0.26321,0.07667,0.15881,0.0786
0.67243,0.02468,0.26297,0.07669,0.15922,0.0787
0.67231,0.02478,0.26329,0.07671,0.15923,0.07877
0.67248,0.02478,0.26319,0.07672,0.15869,0.07881
0.67209,0.02478,0.26215,0.07672,0.15902,0.07883
0.67206,0.02478,0.26238,0.07672,0.15935,0.0789
0.67186,0.02484,0.2622,0.07672,0.15934,0.07895
0.67184,0.02485,0.26233,0.07673,0.15892,0.07908
0.67191,0.0249,0.26226,0.07677,0.15875,0.07919
0.67163,0.0249,0.26213,0.07679,0.1586,0.07932
0.67108,0.02496,0.26202,0.07682,0.15851,0.07941
0.67162,0.02496,0.26134,0.07684,0.15839,0.07945
0.67122,0.02496,0.26143,0.07685,0.15862,0.07951
0.67126,0.02498,0.26178,0.07687,0.15881,0.07956
0.67138,0.02502,0.26094,0.07691,0.15871,0.07959
0.67119,0.02502,0.26136,0.07698,0.15822,0.07965
0.67102,0.02502,0.26113,0.07701,0.15837,0.07969
0.67092,0.02507,0.26151,0.07703,0.15868,0.07975
0.67103,0.02526,0.26152,0.07703,0.15855,0.07983
0.67115,0.02526,0.26163,0.07704,0.1585,0.07999
0.67087,0.02544,0.26117,0.07707,0.1583,0.08005
0.67084,0.02551,0.26112,0.07707,0.15804,0.0801
0.67069,0.02566,0.26145,0.07709,0.15814,0.08019
0.67067,0.02579,0.26112,0.07711,0.15768,0.08026
0.67091,0.02581,0.26101,0.07712,0.15727,0.08033
0.67077,0.02581,0.26136,0.07712,0.15714,0.08036
0.67096,0.02586,0.26099,0.07713,0.15716,0.08048
0.67096,0.02586,0.26113,0.07713,0.15701,0.08054
0.67097,0.02586,0.26121,0.07716,0.15705,0.08062
0.67101,0.02586,0.2612,0.0772,0.15628,0.08071
0.67093,0.02586,0.26114,0.0772,0.15632,0.08082
0.67052,0.02586,0.2611,0.07722,0.15628,0.08088
0.67087,0.02586,0.2605,0.07725,0.15607,0.08092
0.67073,0.02586,0.26029,0.07728,0.1562,0.08098
0.67078,0.02595,0.26028,0.07729,0.15686,0.08103
0.67104,0.02595,0.26061,0.0773,0.15696,0.08106
0.67124,0.02595,0.26098,0.07732,0.1573,0.08112
0.67114,0.02603,0.26062,0.07733,0.15706,0.08121
0.67141,0.02605,0.26054,0.07736,0.15646,0.08131
0.67087,0.02614,0.26035,0.07736,0.15649,0.08137
0.6707,0.02633,0.25989,0.07738,0.1562,0.08141
0.67126,0.02644,0.26033,0.07739,0.15627,0.08146
0.67134,0.02644,0.26035,0.07742,0.15688,0.08149
0.67144,0.02649,0.26049,0.07746,0.15767,0.08158
0.67234,0.02658,0.26096,0.07746,0.15815,0.08164
0.67249,0.02661,0.26113,0.07746,0.1584,0.0817
0.67245,0.02661,0.26161,0.07749,0.15806,0.08178
0.6723,0.02661,0.26198,0.07751,0.15773,0.08194
0.67206,0.02664,0.2619,0.07755,0.1578,0.08198
0.67195,0.02664,0.26201,0.07755,0.15771,0.08201
0.6714,0.02664,0.26154,0.07755,0.15776,0.08206
0.67165,0.02664,0.26149,0.07756,0.15757,0.08212
0.67122,0.02678,0.26171,0.07756,0.15703,0.08219
0.67123,0.02692,0.26129,0.07759,0.15689,0.08229
0.67108,0.02697,0.26115,0.07759,0.15654,0.08235
0.67071,0.02697,0.26061,0.07761,0.15622,0.08239
0.67033,0.02697,0.26077,0.07763,0.15622,0.08244
0.67022,0.02697,0.26003,0.07764,0.1552,0.08249
0.66994,0.02697,0.25959,0.07765,0.1552,0.08259
0.67006,0.02697,0.25958,0.07765,0.15523,0.08265
0.67035,0.02697,0.25916,0.07766,0.15511,0.08273
0.67092,0.02699,0.25934,0.0777,0.15524,0.08279
0.67041,0.02699,0.25954,0.07772,0.15508,0.08289
0.67115,0.02706,0.25929,0.07774,0.15481,0.08297
0.67092,0.02709,0.2595,0.07775,0.15486,0.08298
0.67063,0.02709,0.25926,0.07776,0.15482,0.08306
0.67073,0.02709,0.25891,0.07777,0.15493,0.08308
0.67109,0.02709,0.25903,0.07779,0.15515,0.08316
0.67155,0.02719,0.2597,0.07783,0.15533,0.08322
