PWP-0.25m,Normalized CAT-RMS,PVP-0.50m,Normalized CAT-RMS,PVP-0.75m,Normalized CAT-RMS
x1,y1,x2,y2,x3,y3
0.01994,0,0.01653,0,0.00407,0
0.01975,0,0.01625,0,0.00343,0
0.01979,0,0.01571,0,0.00402,0
0.01986,0,0.01613,0,0.00422,0
0.01987,0,0.01614,0,0.00389,0
0.0197,0,0.01598,0,0.00384,0
0.01973,0,0.01639,0,0.00413,0
0.01998,0,0.01637,0,0.00419,0
0.02014,0,0.01605,0,0.00438,0
0.01994,0,0.01644,0,0.00418,0
0.02003,0,0.01706,0,0.0043,0
0.02011,0,0.01603,0,0.00437,0
0.02022,0,0.01578,0,0.0047,0
0.01985,0,0.01671,0,0.00491,0
0.01983,0,0.0165,0,0.0049,0
0.02002,0,0.01621,0,0.005,0
0.01989,0,0.01606,0,0.00471,0
0.02014,0,0.01632,0,0.00469,0
0.01977,0,0.01614,0,0.00494,0
0.02007,0,0.01617,0,0.00517,0
0.01992,0,0.0169,0,0.00489,0
0.0201,0,0.01688,0,0.00515,0
0.01982,0,0.01657,0,0.00496,0
0.02009,0,0.01694,0,0.00475,0
0.02026,0,0.01659,0,0.00489,0
0.01977,0,0.01639,0,0.00484,0
0.01992,0,0.01709,0,0.00469,0
0.01978,0,0.01717,0,0.00485,0
0.02023,0,0.01667,0,0.00457,0
0.02024,0,0.01689,0,0.00438,0
0.02019,0,0.01698,0,0.00466,0
0.02031,0,0.01649,0,0.00487,0
0.02,0,0.01658,0,0.005,0
0.01996,0,0.01694,0,0.0048,0
0.02004,0,0.01696,0,0.00499,0
0.02022,0,0.01723,0,0.00516,0
0.02013,0,0.01713,0,0.00504,0
0.02054,0,0.01675,0,0.00508,0
0.02041,0,0.01714,0,0.00454,0
0.02065,0,0.01668,0,0.00481,0
0.02047,0,0.01633,0,0.00476,0
0.02062,0,0.01694,0,0.00472,0
0.02071,0,0.01712,0,0.00496,0
0.02099,0,0.01632,0,0.00473,0
0.02084,0,0.01707,0,0.00451,0
0.02032,0,0.01741,0,0.00446,0
0.02038,0,0.01689,0,0.00473,0
0.02067,0,0.01739,0,0.00451,0
0.02086,0,0.01749,0,0.00456,0
0.02048,0,0.01712,0,0.00515,0
0.02023,0,0.0176,0,0.00509,0
0.02012,0,0.01762,0,0.00514,0
0.02054,0,0.01738,0,0.00491,0
0.02043,0,0.01737,0,0.00504,0
0.02015,0,0.0179,0,0.00526,0
0.0208,0,0.01753,0,0.0054,0
0.0207,0,0.01761,0,0.00502,0
0.0206,0,0.01762,0,0.00524,0
0.02103,0,0.01734,0,0.00529,0
0.02056,0,0.01776,0,0.00514,0
0.02051,0,0.0178,0,0.00503,0
0.02049,0,0.01767,0,0.0048,0
0.0205,0,0.01783,0,0.00509,0
0.02045,0,0.01835,0,0.00485,0
0.02085,0,0.01787,0,0.00505,0
0.02064,0,0.01789,0,0.00546,0
0.02053,0,0.01821,0,0.00519,0
0.02052,0,0.01755,0,0.0054,0
0.02079,0,0.01782,0,0.00513,0
0.02066,0,0.01811,0,0.00513,0
0.02078,0,0.01791,0,0.00532,0
0.02109,0,0.01816,0,0.0052,0
0.02092,0,0.01829,0,0.00528,0
0.02056,0,0.01783,0,0.00563,0
0.02104,0,0.01777,0,0.00573,0
0.02089,0,0.01802,0,0.00541,0
0.02105,0,0.01821,0,0.00541,0
0.02074,0,0.01858,0,0.00557,0
0.02097,0,0.01857,0,0.00564,0
0.02094,0,0.01832,0,0.00559,0
0.02071,0,0.01782,0,0.00559,0
0.0209,0,0.01795,0,0.00578,0
0.02107,0,0.01812,0,0.00556,0
0.02091,0,0.01793,0,0.00537,0
0.02095,0,0.01763,0,0.00529,0
0.0209,0,0.01781,0,0.00525,0
0.02091,0,0.01819,0,0.00559,0
0.02081,0,0.01806,0,0.00572,0
0.02128,0,0.01805,0,0.00597,0
0.0211,0,0.01781,0,0.00594,0
0.02119,0,0.01797,0,0.00558,0
0.02137,0,0.01809,0,0.00554,0
0.02113,0,0.01822,0,0.0057,0
0.02116,0,0.01854,0,0.00563,0
0.02098,0,0.01825,0,0.00574,0
0.02147,0,0.01824,0,0.00557,0
0.02126,0,0.01841,0,0.00588,0
0.02135,0,0.01849,0,0.00593,0
0.02119,0,0.01832,0,0.00586,0
0.0213,0,0.01853,0,0.00554,0
0.02118,0,0.01832,0,0.00557,0
0.02114,0,0.0185,0,0.0055,0
0.02201,0,0.0183,0,0.00566,0
0.02163,0,0.01846,0,0.00582,0
0.0219,0,0.01871,0,0.00588,0
0.02161,0,0.0186,0,0.00598,0
0.02145,0,0.01874,0,0.00601,0
0.02158,0,0.01888,0,0.00586,0
0.02144,0,0.01862,0,0.006,0
0.02184,0,0.01854,0,0.00584,0
0.02184,0,0.01884,0,0.00603,0
0.02183,0,0.01851,0,0.00609,0
0.02181,0,0.01841,0,0.00604,0
0.02173,0,0.01876,0,0.00602,0
0.0217,0,0.01832,0,0.00609,0
0.02171,0,0.01876,0,0.00635,0
0.02145,0,0.01889,0,0.00598,0
0.02176,0,0.01818,0,0.00611,0
0.02189,0,0.01867,0,0.00578,0
0.02199,0,0.01891,0,0.00589,0
0.02187,0,0.01874,0,0.00609,0
0.0223,0,0.01847,0,0.00601,0
0.02243,0,0.0191,0,0.00614,0
0.02222,0,0.01885,0,0.00668,0
0.02242,0,0.01858,0,0.00654,0
0.02241,0,0.01924,0,0.00653,0
0.02233,0,0.01871,0,0.00616,0
0.02218,0,0.01838,0,0.00646,0
0.02184,0,0.01882,0,0.00654,0
0.02209,0,0.01896,0,0.00674,0
0.02219,0,0.01826,0,0.00658,0
0.02229,0,0.01835,0,0.00646,0
0.02227,0,0.0192,0,0.00666,0
0.02226,0,0.01912,0,0.00689,0
0.02205,0,0.01883,0,0.00701,0
0.02246,0,0.01898,0,0.00652,0
0.0222,0,0.01906,0,0.00653,0
0.02252,0,0.01956,0,0.00687,0
0.02265,0,0.01912,0,0.00704,0
0.02208,0,0.01877,0,0.00689,0
0.02236,0,0.01854,0,0.00679,0
0.02242,0,0.01861,0,0.0068,0
0.02275,0,0.01906,0,0.00674,0
0.02256,0,0.01874,0,0.00714,0
0.02232,0,0.01922,0,0.00689,0
0.02271,0,0.01889,0,0.007,0
0.02249,0,0.01929,0,0.00692,0
0.02282,0,0.01931,0,0.00654,0
0.02284,0,0.0195,0,0.0066,0
0.02274,0,0.01958,0,0.00683,0
0.02251,0,0.01923,0,0.00701,0
0.02252,0,0.01953,0,0.00691,0
0.02267,0,0.01906,0,0.00682,0
0.02287,0,0.01927,0,0.0071,0
0.02304,0,0.01903,0,0.0066,0
0.02275,0,0.01994,0,0.00666,0
0.02299,0,0.01986,0,0.00687,0
0.02259,0,0.01921,0,0.00693,0
0.02276,0,0.01931,0,0.00703,0
0.023,0,0.01945,0,0.00682,0
0.02292,0,0.01972,0,0.00645,0
0.02305,0,0.01967,0,0.00682,0
0.02315,0,0.01906,0,0.00702,0
0.02311,0,0.0193,0,0.00746,0
0.02274,0,0.01996,0,0.00688,0
0.02314,0,0.01995,0,0.00697,0
0.02342,0,0.01996,0,0.00714,0
0.02309,0,0.01963,0,0.00689,0
0.02295,0,0.01981,0,0.0072,0
0.02325,0,0.0197,0,0.00736,0
0.02282,0,0.01989,0,0.00725,0
0.02296,0,0.01979,0,0.00729,0
0.023,0,0.01987,0,0.00678,0
0.02309,0,0.01991,0,0.00723,0
0.02274,0,0.01973,0,0.0074,0
0.02294,0,0.01976,0,0.00712,0
0.02328,0,0.01979,0,0.00728,0
0.02314,0,0.01975,0,0.00705,0
0.02306,0,0.02006,0,0.00669,0
0.02322,0,0.02005,0,0.00695,0
0.02316,0,0.01972,0,0.00667,0
0.02313,0,0.02,0,0.00699,0
0.02327,0,0.01999,0,0.00717,0
0.023,0,0.02029,0,0.00698,0
0.02317,0,0.0198,0,0.00686,0
0.02318,0,0.01998,0,0.00699,0
0.02322,0,0.02038,0,0.00688,0
0.02336,0,0.02021,0,0.00707,0
0.02374,0,0.01996,0,0.00728,0
0.02359,0,0.01968,0,0.00747,0
0.02361,0,0.02024,0,0.00775,0
0.02372,0,0.01991,0,0.00782,0
0.0237,0,0.02002,0,0.00752,0
0.02357,0,0.02051,0,0.00769,0
0.02349,0,0.02028,0,0.00763,0
0.02382,0,0.02024,0,0.00719,0
0.02379,0,0.02036,0,0.00747,0
0.02384,0,0.0202,0,0.0075,0
0.02386,0,0.0199,0,0.00749,0
0.02366,0,0.02038,0,0.00718,0
0.02375,0,0.02045,0,0.00786,0
0.02352,0,0.02017,0,0.00767,0
0.02354,0,0.02032,0,0.00743,0
0.02365,0,0.02012,0,0.00767,0
0.02373,0,0.02077,0,0.00747,0
0.02358,0,0.02088,0,0.00723,0
0.02355,0,0.02068,0,0.00782,0
0.02392,0,0.02071,0,0.00746,0
0.02389,0,0.02043,0,0.00733,0
0.02411,0,0.02065,0,0.00733,0
0.02405,0,0.02089,0,0.00741,0
